purchase_order_item_id,purchase_order_id,line_number,product_id,purchase_uom_id,ordered_pac_quantity,ordered_base_quantity,unit_cost,notes,created_date,created_by,updated_date,updated_by
1741,367,6,368,6,26.0,26.0,240.84,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
1742,367,7,1,6,80.0,96.0,320.56,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
1743,367,8,745,6,2.0,420.0,39864.11,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
1744,367,9,104,6,24.0,480.0,5045.04,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
1745,367,10,787,6,39.0,117.0,695.86,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
1746,368,1,1417,6,4.0,840.0,47336.57,,2026-06-11 08:00:00,system,2026-06-11 08:00:00,system
1747,368,2,102,6,35.0,350.0,2644.57,,2026-06-11 08:00:00,system,2026-06-11 08:00:00,system
1748,368,3,725,6,35.0,700.0,4094.23,,2026-06-11 08:00:00,system,2026-06-11 08:00:00,system
1749,369,1,619,1,1.0,1000.0,172.05,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
1750,369,2,274,6,20.0,60.0,752.68,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
1751,369,3,228,6,6.0,300.0,12256.92,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
1752,369,4,912,6,14.0,350.0,5172.36,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
1753,369,5,755,6,1.0,210.0,42165.24,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
1754,370,1,1250,6,2.0,420.0,31786.47,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1755,370,2,931,6,16.0,48.0,693.63,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1756,370,3,620,1,6.0,12000.0,186.14,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1757,370,4,611,6,35.0,700.0,4217.72,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1758,370,5,224,6,30.0,450.0,3837.7,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1759,371,1,708,1,2.0,1000.0,196.97,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
1760,372,1,794,6,2.0,100.0,10549.6,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
1761,372,2,1481,6,7.0,175.0,5206.09,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
1762,372,3,704,6,6.0,300.0,9704.74,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
1763,372,4,757,1,6.0,6000.0,190.71,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
1764,372,5,1116,6,26.0,10.4,150.22,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
1765,372,6,427,6,25.0,500.0,4603.03,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
1766,373,1,1382,6,12.0,180.0,3086.72,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1767,373,2,34,6,21.0,210.0,2428.66,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1768,373,3,587,6,10.0,1800.0,31327.78,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1769,373,4,233,6,52.0,41.6,194.23,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1770,373,5,886,6,4.0,220.0,12031.11,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1771,373,6,895,6,35.0,350.0,1984.08,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1772,373,7,1168,6,10.0,100.0,1410.05,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1773,373,8,697,6,22.0,66.0,552.02,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1774,373,9,854,6,25.0,500.0,4212.29,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1775,373,10,960,6,6.0,30.0,1092.43,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1776,373,11,382,6,39.0,31.2,183.66,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1777,374,1,1387,6,6.0,330.0,12403.48,,2026-04-18 08:00:00,system,2026-04-18 08:00:00,system
1778,374,2,1471,6,28.0,560.0,4658.41,,2026-04-18 08:00:00,system,2026-04-18 08:00:00,system
1779,374,3,157,6,12.0,2160.0,44989.51,,2026-04-18 08:00:00,system,2026-04-18 08:00:00,system
1780,374,4,1383,6,8.0,160.0,4381.54,,2026-04-18 08:00:00,system,2026-04-18 08:00:00,system
1781,374,5,844,6,10.0,1800.0,40347.03,,2026-04-18 08:00:00,system,2026-04-18 08:00:00,system
1782,374,6,1462,6,8.0,1440.0,38876.63,,2026-04-18 08:00:00,system,2026-04-18 08:00:00,system
1783,374,7,1169,6,7.0,140.0,3005.13,,2026-04-18 08:00:00,system,2026-04-18 08:00:00,system
1784,374,8,865,6,24.0,120.0,1192.14,,2026-04-18 08:00:00,system,2026-04-18 08:00:00,system
1785,374,9,221,6,45.0,135.0,781.92,,2026-04-18 08:00:00,system,2026-04-18 08:00:00,system
1786,375,1,1476,6,56.0,168.0,649.4,,2026-05-23 08:00:00,system,2026-05-23 08:00:00,system
1787,375,2,419,1,2.0,2000.0,199.21,,2026-05-23 08:00:00,system,2026-05-23 08:00:00,system
1788,375,3,1183,6,1.0,210.0,29027.69,,2026-05-23 08:00:00,system,2026-05-23 08:00:00,system
1789,376,1,1058,6,42.0,84.0,689.83,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1790,376,2,36,6,14.0,280.0,4683.33,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1791,376,3,586,6,8.0,440.0,10882.64,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1792,376,4,432,6,21.0,105.0,1083.64,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1793,376,5,477,6,30.0,30.0,211.97,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1794,376,6,850,6,60.0,180.0,652.88,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1795,376,7,1324,1,4.0,4000.0,291.61,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1796,376,8,125,6,1.0,210.0,49623.03,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1797,376,9,1305,6,4.0,840.0,63328.24,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1798,376,10,314,6,10.0,500.0,11481.69,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1799,376,11,1210,6,10.0,550.0,7314.73,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1800,376,12,172,6,6.0,1080.0,40489.41,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1801,376,13,1002,6,36.0,36.0,352.54,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1802,377,1,614,6,8.0,400.0,9273.77,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1803,377,2,1278,6,14.0,70.0,1521.15,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1804,377,3,1189,6,6.0,120.0,2901.08,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1805,377,4,1047,6,12.0,6.0,169.21,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1806,377,5,572,6,6.0,330.0,10819.1,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1807,377,6,378,6,4.0,220.0,11648.21,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1808,378,1,1173,6,7.0,140.0,2903.97,,2026-01-12 08:00:00,system,2026-01-12 08:00:00,system
1809,378,2,109,6,4.0,720.0,40131.24,,2026-01-12 08:00:00,system,2026-01-12 08:00:00,system
1810,378,3,4,6,25.0,250.0,2378.41,,2026-01-12 08:00:00,system,2026-01-12 08:00:00,system
1811,378,4,862,1,1.0,1000.0,195.85,,2026-01-12 08:00:00,system,2026-01-12 08:00:00,system
1812,378,5,229,6,8.0,440.0,13773.45,,2026-01-12 08:00:00,system,2026-01-12 08:00:00,system
1813,378,6,350,6,36.0,36.0,221.68,,2026-01-12 08:00:00,system,2026-01-12 08:00:00,system
1814,378,7,469,6,35.0,875.0,5369.25,,2026-01-12 08:00:00,system,2026-01-12 08:00:00,system
1815,379,1,54,6,4.0,200.0,13576.26,,2026-06-08 08:00:00,system,2026-06-08 08:00:00,system
1816,379,2,1127,6,16.0,16.0,391.74,,2026-06-08 08:00:00,system,2026-06-08 08:00:00,system
1817,380,1,674,6,6.0,150.0,4977.51,,2026-06-01 08:00:00,system,2026-06-01 08:00:00,system
1818,381,1,587,6,4.0,720.0,31327.78,,2026-03-27 08:00:00,system,2026-03-27 08:00:00,system
1819,381,2,154,6,18.0,540.0,7057.04,,2026-03-27 08:00:00,system,2026-03-27 08:00:00,system
1820,381,3,1254,6,35.0,350.0,1379.42,,2026-03-27 08:00:00,system,2026-03-27 08:00:00,system
1821,382,1,309,6,30.0,300.0,2490.19,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1822,382,2,232,1,3.0,3000.0,236.5,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1823,382,3,991,6,75.0,37.5,200.55,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1824,382,4,288,6,56.0,67.2,309.8,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1825,382,5,266,6,8.0,400.0,12883.07,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1826,382,6,164,6,14.0,70.0,1231.97,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1827,382,7,569,6,32.0,800.0,5195.19,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1828,382,8,516,6,2.0,360.0,36701.97,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1829,383,1,1190,6,6.0,330.0,7905.86,,2026-06-04 08:00:00,system,2026-06-04 08:00:00,system
1830,383,2,896,6,18.0,270.0,2993.78,,2026-06-04 08:00:00,system,2026-06-04 08:00:00,system
1831,383,3,836,6,35.0,175.0,1033.86,,2026-06-04 08:00:00,system,2026-06-04 08:00:00,system
1832,383,4,1184,1,1.0,1000.0,125.94,,2026-06-04 08:00:00,system,2026-06-04 08:00:00,system
1833,383,5,820,1,2.0,4000.0,197.17,,2026-06-04 08:00:00,system,2026-06-04 08:00:00,system
1834,383,6,228,6,6.0,300.0,12038.96,,2026-06-04 08:00:00,system,2026-06-04 08:00:00,system
1835,383,7,817,6,3.0,630.0,39770.18,,2026-06-04 08:00:00,system,2026-06-04 08:00:00,system
1836,384,1,1214,6,32.0,96.0,467.71,,2026-01-14 08:00:00,system,2026-01-14 08:00:00,system
1837,384,2,644,1,6.0,12000.0,190.57,,2026-01-14 08:00:00,system,2026-01-14 08:00:00,system
1838,385,1,1191,6,4.0,840.0,32918.39,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
1839,385,2,687,6,16.0,320.0,4420.46,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
1840,386,1,49,6,12.0,120.0,2319.49,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
1841,386,2,1425,6,18.0,360.0,4339.21,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
1842,386,3,151,6,15.0,225.0,3760.49,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
1843,386,4,912,6,35.0,875.0,5172.36,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
1844,386,5,896,6,7.0,105.0,3185.4,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
1845,387,1,142,6,10.0,1800.0,40130.41,,2026-04-03 08:00:00,system,2026-04-03 08:00:00,system
1846,387,2,949,6,24.0,480.0,3969.39,,2026-04-03 08:00:00,system,2026-04-03 08:00:00,system
1847,387,3,1312,6,6.0,1080.0,53936.38,,2026-04-03 08:00:00,system,2026-04-03 08:00:00,system
1848,387,4,117,6,20.0,200.0,2383.08,,2026-04-03 08:00:00,system,2026-04-03 08:00:00,system
1849,387,5,1360,1,2.0,2000.0,275.53,,2026-04-03 08:00:00,system,2026-04-03 08:00:00,system
1850,388,1,1154,6,10.0,550.0,7367.47,,2026-04-12 08:00:00,system,2026-04-12 08:00:00,system
1851,388,2,233,6,28.0,22.4,193.77,,2026-04-12 08:00:00,system,2026-04-12 08:00:00,system
1852,388,3,195,6,21.0,210.0,2330.35,,2026-04-12 08:00:00,system,2026-04-12 08:00:00,system
1853,388,4,532,1,4.0,2000.0,177.53,,2026-04-12 08:00:00,system,2026-04-12 08:00:00,system
1854,388,5,1359,6,1.0,210.0,65685.34,,2026-04-12 08:00:00,system,2026-04-12 08:00:00,system
1855,389,1,1115,6,42.0,210.0,1811.57,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
1856,389,2,1305,6,2.0,420.0,66113.37,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
1857,389,3,1249,6,2.0,110.0,7819.37,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
1858,389,4,119,6,7.0,140.0,4860.34,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
1859,389,5,237,6,6.0,30.0,1253.2,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
1860,389,6,13,1,1.0,1000.0,216.74,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
1861,389,7,244,6,8.0,440.0,12557.41,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
1862,389,8,133,6,18.0,270.0,3553.91,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
1863,389,9,1093,6,96.0,38.4,145.58,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
1864,389,10,803,6,1.0,210.0,43420.85,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
1865,389,11,1308,6,42.0,42.0,308.01,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
1866,390,1,58,1,2.0,2000.0,235.58,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
1867,390,2,1118,6,13.0,13.0,386.38,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
1868,390,3,1420,1,3.0,6000.0,216.34,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
1869,390,4,1426,6,2.0,420.0,43978.97,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
1870,391,1,1134,6,32.0,12.8,148.17,,2026-04-11 08:00:00,system,2026-04-11 08:00:00,system
1871,392,1,73,6,28.0,420.0,3514.19,,2026-03-05 08:00:00,system,2026-03-05 08:00:00,system
1872,393,1,1334,6,70.0,70.0,323.44,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
1873,393,2,829,6,4.0,220.0,11067.83,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
1874,393,3,343,6,30.0,900.0,6319.23,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
1875,393,4,500,6,15.0,450.0,6490.44,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
1876,393,5,109,6,8.0,1440.0,40131.24,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
1877,393,6,1367,6,1.0,210.0,66938.27,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
1878,394,1,557,6,2.0,100.0,9323.2,,2026-01-17 08:00:00,system,2026-01-17 08:00:00,system
1879,395,1,1445,6,7.0,35.0,1100.03,,2026-05-06 08:00:00,system,2026-05-06 08:00:00,system
1880,395,2,319,6,52.0,41.6,187.54,,2026-05-06 08:00:00,system,2026-05-06 08:00:00,system
1881,395,3,783,6,2.0,420.0,43660.45,,2026-05-06 08:00:00,system,2026-05-06 08:00:00,system
1882,396,1,785,1,8.0,8000.0,207.69,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
1883,396,2,688,6,40.0,1000.0,5351.75,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
1884,396,3,1150,6,90.0,270.0,466.33,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
1885,396,4,1426,6,2.0,420.0,45117.38,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
1886,396,5,355,6,48.0,144.0,749.24,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
1887,396,6,901,6,10.0,550.0,12143.85,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
1888,396,7,689,6,9.0,270.0,6389.69,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
1889,396,8,1123,6,6.0,300.0,19397.86,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
1890,396,9,1097,6,54.0,270.0,1974.76,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
1891,397,1,735,6,36.0,108.0,645.95,,2026-02-15 08:00:00,system,2026-02-15 08:00:00,system
1892,397,2,518,1,2.0,1000.0,178.3,,2026-02-15 08:00:00,system,2026-02-15 08:00:00,system
1893,397,3,597,6,28.0,560.0,4296.59,,2026-02-15 08:00:00,system,2026-02-15 08:00:00,system
1894,397,4,314,6,3.0,150.0,12270.65,,2026-02-15 08:00:00,system,2026-02-15 08:00:00,system
1895,397,5,428,6,6.0,150.0,6124.5,,2026-02-15 08:00:00,system,2026-02-15 08:00:00,system
1896,398,1,421,6,36.0,36.0,242.45,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
1897,398,2,744,6,2.0,360.0,35874.06,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
1898,398,3,90,6,32.0,800.0,6530.37,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
1899,398,4,513,6,7.0,210.0,6104.42,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
1900,398,5,871,6,12.0,600.0,11956.89,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
1901,398,6,164,6,35.0,175.0,1231.97,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
1902,398,7,750,6,7.0,35.0,999.48,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
1903,398,8,778,6,28.0,700.0,5647.33,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
1904,398,9,1383,6,32.0,640.0,4381.54,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
1905,398,10,410,6,24.0,240.0,2441.13,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
1906,399,1,265,6,6.0,180.0,7543.45,,2026-06-09 08:00:00,system,2026-06-09 08:00:00,system
1907,399,2,371,6,18.0,90.0,1182.94,,2026-06-09 08:00:00,system,2026-06-09 08:00:00,system
1908,399,3,829,6,2.0,110.0,12001.26,,2026-06-09 08:00:00,system,2026-06-09 08:00:00,system
1909,399,4,464,6,28.0,420.0,3161.71,,2026-06-09 08:00:00,system,2026-06-09 08:00:00,system
1910,400,1,245,6,4.0,720.0,41018.18,,2026-01-28 08:00:00,system,2026-01-28 08:00:00,system
1911,401,1,805,1,1.0,1000.0,200.04,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
1912,401,2,1291,1,1.0,1000.0,278.46,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
1913,401,3,1342,1,1.0,1000.0,281.5,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
1914,401,4,48,6,24.0,120.0,1147.63,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
1915,401,5,894,6,30.0,150.0,1051.4,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
1916,401,6,1377,1,8.0,8000.0,197.89,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
1917,402,1,1079,6,5.0,50.0,3758.42,,2026-01-24 08:00:00,system,2026-01-24 08:00:00,system
1918,402,2,1054,6,10.0,1800.0,63388.92,,2026-01-24 08:00:00,system,2026-01-24 08:00:00,system
1919,403,1,169,6,25.0,750.0,7537.77,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
1920,404,1,481,6,12.0,120.0,2181.43,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
1921,404,2,1214,6,40.0,120.0,401.97,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
1922,404,3,769,6,2.0,420.0,42446.46,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
1923,404,4,1201,6,14.0,280.0,2698.33,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
1924,404,5,1317,1,4.0,8000.0,299.1,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
1925,404,6,676,6,8.0,400.0,9329.26,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
1926,404,7,997,6,2.0,100.0,16928.61,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
1927,404,8,464,6,20.0,300.0,3218.4,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
1928,404,9,1022,6,28.0,140.0,1699.66,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
1929,404,10,1338,6,21.0,420.0,6483.49,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
1930,404,11,1154,6,8.0,440.0,7517.62,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
1931,405,1,175,6,24.0,19.2,196.23,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
1932,406,1,218,6,65.0,52.0,216.19,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
1933,406,2,1385,6,18.0,540.0,6629.19,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
1934,406,3,83,6,80.0,80.0,252.85,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
1935,406,4,694,1,2.0,1000.0,188.11,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
1936,406,5,1052,6,18.0,324.0,7412.09,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
1937,406,6,1059,6,54.0,270.0,1924.46,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
1938,407,1,1432,6,24.0,240.0,2118.29,,2026-05-05 08:00:00,system,2026-05-05 08:00:00,system
1939,407,2,239,6,7.0,105.0,3598.5,,2026-05-05 08:00:00,system,2026-05-05 08:00:00,system
1940,407,3,1410,6,18.0,270.0,3213.01,,2026-05-05 08:00:00,system,2026-05-05 08:00:00,system
1941,407,4,315,6,8.0,440.0,12333.5,,2026-05-05 08:00:00,system,2026-05-05 08:00:00,system
1942,407,5,290,6,24.0,120.0,1173.29,,2026-05-05 08:00:00,system,2026-05-05 08:00:00,system
1943,407,6,1159,6,10.0,50.0,672.85,,2026-05-05 08:00:00,system,2026-05-05 08:00:00,system
1944,408,1,1239,6,30.0,300.0,1401.55,,2026-01-13 08:00:00,system,2026-01-13 08:00:00,system
1945,408,2,507,6,26.0,78.0,542.68,,2026-01-13 08:00:00,system,2026-01-13 08:00:00,system
1946,408,3,472,6,4.0,220.0,11446.49,,2026-01-13 08:00:00,system,2026-01-13 08:00:00,system
1947,408,4,119,6,28.0,560.0,4860.34,,2026-01-13 08:00:00,system,2026-01-13 08:00:00,system
1948,408,5,742,6,6.0,300.0,9531.61,,2026-01-13 08:00:00,system,2026-01-13 08:00:00,system
1949,408,6,1002,6,28.0,28.0,361.29,,2026-01-13 08:00:00,system,2026-01-13 08:00:00,system
1950,409,1,1026,6,6.0,1080.0,61608.95,,2026-05-14 08:00:00,system,2026-05-14 08:00:00,system
1951,409,2,1267,6,14.0,14.0,136.3,,2026-05-14 08:00:00,system,2026-05-14 08:00:00,system
1952,409,3,1239,6,6.0,60.0,1390.74,,2026-05-14 08:00:00,system,2026-05-14 08:00:00,system
1953,409,4,727,6,12.0,360.0,5557.91,,2026-05-14 08:00:00,system,2026-05-14 08:00:00,system
1954,409,5,1222,6,24.0,72.0,424.01,,2026-05-14 08:00:00,system,2026-05-14 08:00:00,system
1955,409,6,1374,6,10.0,1800.0,37250.84,,2026-05-14 08:00:00,system,2026-05-14 08:00:00,system
1956,409,7,1029,6,11.0,11.0,364.86,,2026-05-14 08:00:00,system,2026-05-14 08:00:00,system
1957,409,8,495,6,24.0,120.0,1144.5,,2026-05-14 08:00:00,system,2026-05-14 08:00:00,system
1958,410,1,553,6,8.0,120.0,3061.06,,2026-01-01 08:00:00,system,2026-01-01 08:00:00,system
1959,410,2,953,6,4.0,220.0,12383.45,,2026-01-01 08:00:00,system,2026-01-01 08:00:00,system
1960,410,3,1169,6,8.0,160.0,2859.97,,2026-01-01 08:00:00,system,2026-01-01 08:00:00,system
1961,410,4,1090,6,6.0,300.0,20344.32,,2026-01-01 08:00:00,system,2026-01-01 08:00:00,system
1962,410,5,1015,6,20.0,360.0,6649.81,,2026-01-01 08:00:00,system,2026-01-01 08:00:00,system
1963,411,1,963,6,28.0,560.0,4111.32,,2026-01-27 08:00:00,system,2026-01-27 08:00:00,system
1964,411,2,1096,6,44.0,88.0,754.33,,2026-01-27 08:00:00,system,2026-01-27 08:00:00,system
1965,411,3,718,1,4.0,2000.0,166.43,,2026-01-27 08:00:00,system,2026-01-27 08:00:00,system
1966,411,4,910,6,14.0,210.0,3006.01,,2026-01-27 08:00:00,system,2026-01-27 08:00:00,system
1967,411,5,1477,6,18.0,90.0,1001.28,,2026-01-27 08:00:00,system,2026-01-27 08:00:00,system
1968,411,6,1018,6,58.0,23.2,150.42,,2026-01-27 08:00:00,system,2026-01-27 08:00:00,system
1969,411,7,166,6,12.0,180.0,3491.43,,2026-01-27 08:00:00,system,2026-01-27 08:00:00,system
1970,411,8,1489,1,2.0,4000.0,180.67,,2026-01-27 08:00:00,system,2026-01-27 08:00:00,system
1971,411,9,1287,6,15.0,300.0,6490.34,,2026-01-27 08:00:00,system,2026-01-27 08:00:00,system
1972,411,10,361,6,30.0,900.0,7108.35,,2026-01-27 08:00:00,system,2026-01-27 08:00:00,system
1973,412,1,128,6,55.0,55.0,241.68,,2026-02-17 08:00:00,system,2026-02-17 08:00:00,system
1974,413,1,361,6,24.0,720.0,7108.35,,2026-03-21 08:00:00,system,2026-03-21 08:00:00,system
1975,413,2,73,6,6.0,90.0,3712.22,,2026-03-21 08:00:00,system,2026-03-21 08:00:00,system
1976,413,3,646,6,30.0,150.0,909.17,,2026-03-21 08:00:00,system,2026-03-21 08:00:00,system
1977,413,4,440,6,2.0,360.0,38915.01,,2026-03-21 08:00:00,system,2026-03-21 08:00:00,system
1978,413,5,143,6,1.0,210.0,46493.07,,2026-03-21 08:00:00,system,2026-03-21 08:00:00,system
1979,414,1,274,6,36.0,108.0,745.17,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
1980,414,2,732,1,2.0,1000.0,182.92,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
1981,414,3,130,6,45.0,135.0,752.41,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
1982,414,4,1026,6,4.0,720.0,63122.96,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
1983,414,5,698,6,40.0,200.0,969.21,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
1984,414,6,42,6,2.0,420.0,50704.5,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
