product_supplier_id,product_id,supplier_id,supplier_product_code,supplier_product_name,purchase_uom_id,unit_purchase_price,minimum_order_quantity,lead_time_days,is_primary_source,relationship_status,effective_from,effective_to,created_date,created_by,updated_date,updated_by
1066,448,4,SUP004-ADF-0448,Millbrook AxleCore 80W-90 (10 L),6,2129.36,5.0,7,False,active,2024-10-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1067,448,9,SUP009-ADF-0448,Millbrook AxleCore 80W-90 (10 L),6,2413.29,7.0,5,True,active,2024-02-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1068,448,14,SUP014-ADF-0448,Millbrook AxleCore 80W-90 (10 L),6,2268.54,6.0,6,False,active,2024-04-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1069,449,8,SUP008-ADF-0449,Highpoint DriveDiff 80W-90 (15 L),6,3268.92,7.0,9,False,active,2025-07-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1070,449,12,SUP012-ADF-0449,Highpoint DriveDiff 80W-90 (15 L),6,3686.36,8.0,5,True,active,2025-08-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1071,449,5,SUP005-ADF-0449,Highpoint DriveDiff 80W-90 (15 L),6,3214.82,6.0,15,False,active,2024-05-13,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1072,450,1,SUP001-ADF-0450,Fieldmark FinalGuard 80W-90 (20 L),6,4596.2,7.0,8,False,active,2024-10-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1073,450,21,SUP021-ADF-0450,Fieldmark FinalGuard 80W-90 (20 L),6,4976.31,6.0,30,False,active,2025-04-17,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1074,450,11,SUP011-ADF-0450,Fieldmark FinalGuard 80W-90 (20 L),6,4821.24,7.0,6,True,active,2024-11-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1075,451,11,SUP011-ADF-0451,Northmark DiffShield 85W-140 (25 L),6,6235.07,6.0,4,False,inactive,2024-11-20,2025-08-14,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1076,451,9,SUP009-ADF-0451,Northmark DiffShield 85W-140 (25 L),6,6034.7,6.0,6,False,inactive,2024-08-07,2025-11-18,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1077,451,1,SUP001-ADF-0451,Northmark DiffShield 85W-140 (25 L),6,5311.63,5.0,9,False,inactive,2024-07-21,2025-02-02,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1078,452,2,SUP002-ADF-0452,Ironcrest AxleCore 85W-140 (30 L),6,6775.71,5.0,8,True,active,2025-11-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1079,453,6,SUP006-ADF-0453,Redstone DriveDiff 85W-140 (50 L),6,11351.68,2.0,7,False,active,2025-03-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1080,453,5,SUP005-ADF-0453,Redstone DriveDiff 85W-140 (50 L),6,11154.87,2.0,13,False,active,2025-09-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1081,453,17,SUP017-ADF-0453,Redstone DriveDiff 85W-140 (50 L),6,12743.26,2.0,8,True,active,2025-06-17,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1082,454,3,SUP003-ADF-0454,Westmark FinalGuard 85W-140 (55 L),6,11573.75,2.0,9,False,inactive,2024-04-20,2025-05-05,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1083,454,9,SUP009-ADF-0454,Westmark FinalGuard 85W-140 (55 L),6,13723.53,2.0,4,False,inactive,2024-08-29,2025-06-18,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1084,454,7,SUP007-ADF-0454,Westmark FinalGuard 85W-140 (55 L),6,11792.92,2.0,9,False,inactive,2024-10-29,2025-12-20,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1085,454,6,SUP006-ADF-0454,Westmark FinalGuard 85W-140 (55 L),6,11956.36,2.0,8,False,inactive,2024-06-13,2025-05-02,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1086,455,7,SUP007-ADF-0455,Crestfield DiffShield 75W-90 (180 L),6,37184.7,2.0,13,False,active,2024-09-03,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1087,455,5,SUP005-ADF-0455,Crestfield DiffShield 75W-90 (180 L),6,39058.4,2.0,11,True,active,2024-05-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1088,456,3,SUP003-ADF-0456,Stonebridge AxleCore 75W-90 (210 L),6,43838.37,1.0,9,True,active,2024-06-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1089,457,12,SUP012-ADF-0457,Ridgewell DriveDiff 75W-90 (1000 L),1,224.28,1100.0,6,False,active,2024-09-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1090,457,13,SUP013-ADF-0457,Ridgewell DriveDiff 75W-90 (1000 L),1,218.94,1250.0,6,True,active,2025-08-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1091,457,1,SUP001-ADF-0457,Ridgewell DriveDiff 75W-90 (1000 L),1,208.7,1200.0,10,False,active,2025-07-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1092,458,5,SUP005-ADF-0458,Millbrook FinalGuard 75W-90 (800 ML),6,170.62,11.0,14,True,active,2025-05-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1093,459,16,SUP016-ADF-0459,Highpoint DiffShield 80W-90 (1 L),6,257.95,14.0,7,False,active,2024-11-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1094,459,6,SUP006-ADF-0459,Highpoint DiffShield 80W-90 (1 L),6,222.39,14.0,9,True,active,2025-01-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1095,460,16,SUP016-ADF-0460,Fieldmark AxleCore 80W-90 (1.2 L),6,303.75,18.0,7,False,inactive,2025-01-27,2025-08-08,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1096,460,5,SUP005-ADF-0460,Fieldmark AxleCore 80W-90 (1.2 L),6,253.14,13.0,11,False,inactive,2024-10-06,2025-09-19,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1097,460,15,SUP015-ADF-0460,Fieldmark AxleCore 80W-90 (1.2 L),6,280.43,15.0,6,False,inactive,2025-01-08,2025-07-09,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1098,461,11,SUP011-ADF-0461,Northmark DriveDiff 80W-90 (3 L),6,700.05,12.0,5,False,active,2025-06-15,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1099,461,12,SUP012-ADF-0461,Northmark DriveDiff 80W-90 (3 L),6,692.84,14.0,9,False,active,2024-09-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1100,461,8,SUP008-ADF-0461,Northmark DriveDiff 80W-90 (3 L),6,628.47,14.0,10,True,active,2024-12-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1101,462,16,SUP016-ADF-0462,Ironcrest FinalGuard 80W-90 (5 L),6,1194.45,7.0,4,True,active,2025-07-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1102,463,16,SUP016-ADF-0463,Redstone DiffShield 85W-140 (10 L),6,2577.79,8.0,3,True,active,2025-07-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1103,464,4,SUP004-ADF-0464,Westmark AxleCore 85W-140 (15 L),6,3218.4,5.0,7,False,active,2025-06-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1104,464,3,SUP003-ADF-0464,Westmark AxleCore 85W-140 (15 L),6,3161.71,7.0,7,True,active,2024-02-21,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1105,465,22,SUP022-ADF-0465,Crestfield DriveDiff 85W-140 (20 L),6,5147.98,5.0,20,True,active,2025-06-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1106,466,14,SUP014-ADF-0466,Stonebridge FinalDrive 80W-90 (10 L),6,2285.08,7.0,4,False,active,2024-08-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1107,466,9,SUP009-ADF-0466,Stonebridge FinalDrive 80W-90 (10 L),6,2293.07,8.0,3,True,active,2024-03-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1108,466,4,SUP004-ADF-0466,Stonebridge FinalDrive 80W-90 (10 L),6,2076.43,7.0,8,False,active,2025-12-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1109,466,10,SUP010-ADF-0466,Stonebridge FinalDrive 80W-90 (10 L),6,2284.16,7.0,6,False,active,2024-11-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1110,467,9,SUP009-ADF-0467,Ridgewell AxleForce 80W-90 (15 L),6,3650.85,6.0,7,False,active,2024-11-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1111,467,11,SUP011-ADF-0467,Ridgewell AxleForce 80W-90 (15 L),6,3411.11,8.0,6,True,active,2024-08-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1112,468,6,SUP006-ADF-0468,Millbrook PowerAxle 80W-90 (20 L),6,4224.52,6.0,7,True,active,2024-07-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1113,468,13,SUP013-ADF-0468,Millbrook PowerAxle 80W-90 (20 L),6,4604.05,6.0,4,False,active,2024-08-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1114,469,7,SUP007-ADF-0469,Highpoint DriveLoad 80W-90 (25 L),6,5369.25,7.0,9,True,active,2024-12-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1115,470,2,SUP002-ADF-0470,Fieldmark FinalDrive 85W-140 (30 L),6,6591.27,5.0,11,True,active,2025-11-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1116,471,4,SUP004-ADF-0471,Northmark AxleForce 85W-140 (50 L),6,10729.79,2.0,6,True,active,2024-03-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1117,471,13,SUP013-ADF-0471,Northmark AxleForce 85W-140 (50 L),6,12221.7,2.0,3,False,active,2025-02-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1118,472,5,SUP005-ADF-0472,Ironcrest PowerAxle 85W-140 (55 L),6,11446.49,2.0,10,True,active,2024-11-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1119,473,18,SUP018-ADF-0473,Redstone DriveLoad 85W-140 (180 L),6,42264.25,2.0,5,True,active,2025-01-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1120,473,1,SUP001-ADF-0473,Redstone DriveLoad 85W-140 (180 L),6,36075.89,2.0,9,False,active,2024-09-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1121,474,6,SUP006-ADF-0474,Westmark FinalDrive 75W-140 (210 L),6,42878.8,1.0,7,True,active,2025-02-13,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1122,474,7,SUP007-ADF-0474,Westmark FinalDrive 75W-140 (210 L),6,45693.71,1.0,11,False,active,2025-07-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1123,474,9,SUP009-ADF-0474,Westmark FinalDrive 75W-140 (210 L),6,47873.5,1.0,6,False,active,2024-12-13,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1124,474,18,SUP018-ADF-0474,Westmark FinalDrive 75W-140 (210 L),6,50260.09,1.0,7,False,active,2025-05-03,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1125,475,15,SUP015-ADF-0475,Crestfield AxleForce 75W-140 (1000 L),1,235.52,1400.0,7,False,active,2024-03-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1126,475,2,SUP002-ADF-0475,Crestfield AxleForce 75W-140 (1000 L),1,190.41,1150.0,9,False,active,2025-06-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1127,475,6,SUP006-ADF-0475,Crestfield AxleForce 75W-140 (1000 L),1,188.24,1200.0,7,True,active,2025-08-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1128,476,14,SUP014-ADF-0476,Stonebridge PowerAxle 75W-140 (800 ML),6,183.03,12.0,5,False,active,2024-07-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1129,476,6,SUP006-ADF-0476,Stonebridge PowerAxle 75W-140 (800 ML),6,178.0,12.0,6,True,active,2024-11-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1130,477,3,SUP003-ADF-0477,Ridgewell DriveLoad 75W-140 (1 L),6,219.58,11.0,7,True,active,2024-03-03,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1131,477,8,SUP008-ADF-0477,Ridgewell DriveLoad 75W-140 (1 L),6,211.97,10.0,8,False,active,2025-07-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1132,477,5,SUP005-ADF-0477,Ridgewell DriveLoad 75W-140 (1 L),6,226.14,12.0,10,False,active,2025-02-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1133,477,12,SUP012-ADF-0477,Ridgewell DriveLoad 75W-140 (1 L),6,245.61,12.0,8,False,active,2024-09-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1134,478,1,SUP001-ADF-0478,Millbrook FinalDrive 80W-90 (1.2 L),6,252.28,10.0,9,True,active,2025-04-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1135,478,3,SUP003-ADF-0478,Millbrook FinalDrive 80W-90 (1.2 L),6,261.9,10.0,8,False,active,2025-02-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1136,478,9,SUP009-ADF-0478,Millbrook FinalDrive 80W-90 (1.2 L),6,274.07,13.0,5,False,active,2024-01-13,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1137,478,2,SUP002-ADF-0478,Millbrook FinalDrive 80W-90 (1.2 L),6,267.86,12.0,9,False,active,2025-04-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1138,479,5,SUP005-ADF-0479,Highpoint AxleForce 80W-90 (3 L),6,682.72,12.0,12,True,active,2025-10-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1139,479,20,SUP020-ADF-0479,Highpoint AxleForce 80W-90 (3 L),6,741.42,12.0,22,False,active,2025-02-21,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1140,479,22,SUP022-ADF-0479,Highpoint AxleForce 80W-90 (3 L),6,776.29,10.0,23,False,active,2024-12-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1141,480,1,SUP001-ADF-0480,Fieldmark PowerAxle 80W-90 (5 L),6,1108.21,7.0,8,False,inactive,2025-01-20,2025-08-02,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1142,480,2,SUP002-ADF-0480,Fieldmark PowerAxle 80W-90 (5 L),6,1053.67,6.0,12,False,inactive,2024-02-10,2025-03-21,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1143,481,4,SUP004-ADF-0481,Northmark DriveLoad 80W-90 (10 L),6,2181.43,6.0,7,False,active,2025-08-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1144,481,12,SUP012-ADF-0481,Northmark DriveLoad 80W-90 (10 L),6,2316.82,7.0,8,True,active,2024-02-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1145,482,10,SUP010-ADF-0482,Ironcrest FinalDrive 85W-140 (15 L),6,3590.42,7.0,3,True,active,2024-02-21,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1146,483,7,SUP007-ADF-0483,Redstone AxleForce 85W-140 (20 L),6,4431.62,5.0,11,True,active,2025-12-15,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1147,484,21,SUP021-ADF-0484,Westmark PowerAxle 85W-140 (25 L),6,6421.95,6.0,29,False,active,2025-11-03,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1148,484,9,SUP009-ADF-0484,Westmark PowerAxle 85W-140 (25 L),6,5813.59,7.0,4,True,active,2025-12-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1149,485,14,SUP014-ADF-0485,Crestfield DriveLoad 85W-140 (30 L),6,7437.46,8.0,4,True,active,2024-12-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1150,485,4,SUP004-ADF-0485,Crestfield DriveLoad 85W-140 (30 L),6,6683.43,6.0,7,False,active,2024-04-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1151,486,8,SUP008-ADF-0486,Stonebridge FinalDrive 75W-140 (50 L),6,10827.37,2.0,11,True,active,2024-04-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1152,487,8,SUP008-ADF-0487,Ridgewell AxleForce 75W-140 (55 L),6,12624.75,2.0,11,False,active,2024-12-17,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1153,487,1,SUP001-ADF-0487,Ridgewell AxleForce 75W-140 (55 L),6,12157.62,2.0,5,True,active,2024-10-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1154,488,11,SUP011-ADF-0488,Millbrook PowerAxle 75W-140 (180 L),6,42861.63,2.0,8,True,active,2024-04-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1155,488,16,SUP016-ADF-0488,Millbrook PowerAxle 75W-140 (180 L),6,40587.26,3.0,5,False,active,2025-03-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1156,489,4,SUP004-ADF-0489,Highpoint DriveLoad 75W-140 (210 L),6,45075.76,1.0,7,False,active,2025-03-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1157,489,9,SUP009-ADF-0489,Highpoint DriveLoad 75W-140 (210 L),6,45855.04,1.0,5,True,active,2025-11-03,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1158,489,16,SUP016-ADF-0489,Highpoint DriveLoad 75W-140 (210 L),6,50849.81,1.0,8,False,active,2024-08-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1159,490,12,SUP012-ADF-0490,Fieldmark FinalDrive 80W-90 (1000 L),1,206.96,1000.0,6,True,active,2024-08-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1160,490,3,SUP003-ADF-0490,Fieldmark FinalDrive 80W-90 (1000 L),1,197.34,950.0,12,False,active,2024-02-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1161,490,13,SUP013-ADF-0490,Fieldmark FinalDrive 80W-90 (1000 L),1,210.66,1350.0,4,False,active,2025-02-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1162,490,2,SUP002-ADF-0490,Fieldmark FinalDrive 80W-90 (1000 L),1,203.33,1200.0,10,False,active,2024-06-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1163,491,7,SUP007-ADF-0491,Northmark AxleForce 80W-90 (800 ML),6,183.12,12.0,10,True,active,2025-01-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1164,492,7,SUP007-ADF-0492,Ironcrest PowerAxle 80W-90 (1 L),6,226.92,11.0,9,False,active,2024-11-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1165,492,1,SUP001-ADF-0492,Ironcrest PowerAxle 80W-90 (1 L),6,224.12,10.0,8,False,active,2025-05-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1166,492,17,SUP017-ADF-0492,Ironcrest PowerAxle 80W-90 (1 L),6,232.95,16.0,6,True,active,2024-05-17,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1167,492,5,SUP005-ADF-0492,Ironcrest PowerAxle 80W-90 (1 L),6,222.76,11.0,11,False,active,2025-05-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1168,493,3,SUP003-ADF-0493,Redstone DriveLoad 80W-90 (1.2 L),6,270.96,14.0,7,False,active,2024-10-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1169,493,1,SUP001-ADF-0493,Redstone DriveLoad 80W-90 (1.2 L),6,274.28,11.0,5,True,active,2024-08-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1170,493,18,SUP018-ADF-0493,Redstone DriveLoad 80W-90 (1.2 L),6,289.39,16.0,6,False,active,2025-01-21,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1171,494,17,SUP017-ADF-0494,Westmark FinalDrive 85W-140 (3 L),6,754.24,13.0,10,True,active,2025-10-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1172,495,12,SUP012-ADF-0495,Crestfield AxleForce 85W-140 (5 L),6,1193.96,6.0,10,False,active,2024-08-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1173,495,1,SUP001-ADF-0495,Crestfield AxleForce 85W-140 (5 L),6,1060.05,7.0,8,True,active,2025-10-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1174,495,3,SUP003-ADF-0495,Crestfield AxleForce 85W-140 (5 L),6,1144.5,6.0,7,False,active,2025-06-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1175,495,10,SUP010-ADF-0495,Crestfield AxleForce 85W-140 (5 L),6,1242.18,7.0,6,False,active,2024-02-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1176,496,17,SUP017-ADF-0496,Stonebridge PowerAxle 85W-140 (10 L),6,2422.97,8.0,8,False,active,2024-11-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1177,496,11,SUP011-ADF-0496,Stonebridge PowerAxle 85W-140 (10 L),6,2400.35,7.0,4,True,active,2024-06-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1178,496,8,SUP008-ADF-0496,Stonebridge PowerAxle 85W-140 (10 L),6,2171.95,6.0,10,False,active,2024-02-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1179,497,13,SUP013-ADF-0497,Ridgewell DriveLoad 85W-140 (15 L),6,3663.87,6.0,5,True,active,2024-11-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1180,498,3,SUP003-ADF-0498,Millbrook FinalDrive 75W-140 (20 L),6,4186.07,6.0,12,True,active,2025-07-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1181,499,13,SUP013-ADF-0499,Highpoint AxleForce 75W-140 (25 L),6,6255.66,7.0,8,False,active,2025-05-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1182,499,9,SUP009-ADF-0499,Highpoint AxleForce 75W-140 (25 L),6,6079.98,7.0,3,True,active,2025-07-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1183,500,11,SUP011-ADF-0500,Fieldmark PowerAxle 75W-140 (30 L),6,7013.64,7.0,8,False,active,2024-02-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1184,500,7,SUP007-ADF-0500,Fieldmark PowerAxle 75W-140 (30 L),6,6490.44,5.0,13,False,active,2024-02-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1185,500,2,SUP002-ADF-0500,Fieldmark PowerAxle 75W-140 (30 L),6,6500.15,7.0,8,True,active,2025-11-21,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1186,500,4,SUP004-ADF-0500,Fieldmark PowerAxle 75W-140 (30 L),6,6542.21,7.0,5,False,active,2024-01-29,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1187,501,11,SUP011-ILO-0501,Northmark PlantGear AGMA 4 (55 L),6,10935.89,2.0,8,True,active,2024-03-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1188,501,3,SUP003-ILO-0501,Northmark PlantGear AGMA 4 (55 L),6,10777.0,2.0,10,False,active,2025-07-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1189,501,7,SUP007-ILO-0501,Northmark PlantGear AGMA 4 (55 L),6,10203.36,2.0,10,False,active,2025-05-15,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1190,502,3,SUP003-ILO-0502,Ironcrest IndustrialGear AGMA 4 (180 L),6,31101.01,2.0,11,True,active,2024-01-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1191,502,23,SUP023-ILO-0502,Ironcrest IndustrialGear AGMA 4 (180 L),6,30658.46,2.0,13,False,active,2024-08-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1192,502,16,SUP016-ILO-0502,Ironcrest IndustrialGear AGMA 4 (180 L),6,35949.4,2.0,7,False,active,2025-11-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1193,502,7,SUP007-ILO-0502,Ironcrest IndustrialGear AGMA 4 (180 L),6,31280.47,2.0,16,False,active,2024-03-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1194,503,11,SUP011-ILO-0503,Redstone MachDrive AGMA 4 (210 L),6,41856.12,1.0,9,False,active,2025-08-29,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1195,503,16,SUP016-ILO-0503,Redstone MachDrive AGMA 4 (210 L),6,40202.87,1.0,8,True,active,2025-04-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1196,503,15,SUP015-ILO-0503,Redstone MachDrive AGMA 4 (210 L),6,40927.29,1.0,10,False,active,2024-08-21,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1197,504,1,SUP001-ILO-0504,Westmark GearWorks AGMA 4 (500 L),1,166.59,550.0,9,True,active,2024-03-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1198,505,10,SUP010-ILO-0505,Crestfield PlantGear AGMA 5 (1000 L),1,196.5,950.0,9,True,active,2025-04-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1199,506,13,SUP013-ILO-0506,Stonebridge IndustrialGear AGMA 5 (2000 L),1,194.65,2350.0,9,False,active,2025-04-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1200,506,9,SUP009-ILO-0506,Stonebridge IndustrialGear AGMA 5 (2000 L),1,180.92,2000.0,9,True,active,2025-11-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1201,507,5,SUP005-ILO-0507,Ridgewell MachDrive AGMA 5 (3 L),6,542.68,13.0,15,True,active,2025-02-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1202,508,7,SUP007-ILO-0508,Millbrook GearWorks AGMA 5 (5 L),6,935.2,7.0,13,False,active,2024-08-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1203,508,13,SUP013-ILO-0508,Millbrook GearWorks AGMA 5 (5 L),6,1020.39,6.0,9,True,active,2025-06-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
1204,508,8,SUP008-ILO-0508,Millbrook GearWorks AGMA 5 (5 L),6,925.7,6.0,14,False,active,2025-10-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
