product_id,sku,product_name,brand_id,sub_category_id,base_uom_id,pack_type,pack_size,base_quantity_per_pac,viscosity_grade,product_status,created_date,created_by,updated_date,updated_by
543,NR-ILO-0043,Redstone MachDrive AGMA 5 55 L,3,11,1,Drum,55 L,55,AGMA 5,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
544,NR-ILO-0044,Westmark GearWorks AGMA 5 180 L,4,11,1,Drum,180 L,180,AGMA 5,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
545,NR-ILO-0045,Crestfield PlantGear AGMA 6 210 L,5,11,1,Barrel,210 L,210,AGMA 6,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
546,NR-ILO-0046,Stonebridge CompressorCore ISO VG 32 210 L,6,12,1,Barrel,210 L,210,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
547,NR-ILO-0047,Ridgewell AirGuard ISO VG 32 500 L,7,12,1,Bulk,500 L,500,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
548,NR-ILO-0048,Millbrook CompressPro ISO VG 32 1000 L,8,12,1,Bulk,1000 L,1000,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
549,NR-ILO-0049,Highpoint AirFlow ISO VG 32 2000 L,9,12,1,Bulk,2000 L,2000,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
550,NR-ILO-0050,Fieldmark CompressorCore ISO VG 46 3 L,10,12,1,Can,3 L,3,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
551,NR-ILO-0051,Northmark AirGuard ISO VG 46 5 L,1,12,1,Bucket,5 L,5,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
552,NR-ILO-0052,Ironcrest CompressPro ISO VG 46 10 L,2,12,1,Bucket,10 L,10,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
553,NR-ILO-0053,Redstone AirFlow ISO VG 46 15 L,3,12,1,Bucket,15 L,15,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
554,NR-ILO-0054,Westmark CompressorCore ISO VG 68 20 L,4,12,1,Bucket,20 L,20,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
555,NR-ILO-0055,Crestfield AirGuard ISO VG 68 25 L,5,12,1,Bucket,25 L,25,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
556,NR-ILO-0056,Stonebridge CompressPro ISO VG 68 30 L,6,12,1,Bucket,30 L,30,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
557,NR-ILO-0057,Ridgewell AirFlow ISO VG 68 50 L,7,12,1,Drum,50 L,50,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
558,NR-ILO-0058,Millbrook CompressorCore ISO VG 100 55 L,8,12,1,Drum,55 L,55,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
559,NR-ILO-0059,Highpoint AirGuard ISO VG 100 180 L,9,12,1,Drum,180 L,180,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
560,NR-ILO-0060,Fieldmark CompressPro ISO VG 100 210 L,10,12,1,Barrel,210 L,210,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
561,NR-ILO-0061,Northmark AirFlow ISO VG 100 500 L,1,12,1,Bulk,500 L,500,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
562,NR-ILO-0062,Ironcrest CompressorCore ISO VG 32 1000 L,2,12,1,Bulk,1000 L,1000,ISO VG 32,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
563,NR-ILO-0063,Redstone AirGuard ISO VG 32 2000 L,3,12,1,Bulk,2000 L,2000,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
564,NR-ILO-0064,Westmark CompressPro ISO VG 32 3 L,4,12,1,Can,3 L,3,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
565,NR-ILO-0065,Crestfield AirFlow ISO VG 32 5 L,5,12,1,Bucket,5 L,5,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
566,NR-ILO-0066,Stonebridge CompressorCore ISO VG 46 10 L,6,12,1,Bucket,10 L,10,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
567,NR-ILO-0067,Ridgewell AirGuard ISO VG 46 15 L,7,12,1,Bucket,15 L,15,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
568,NR-ILO-0068,Millbrook CompressPro ISO VG 46 20 L,8,12,1,Bucket,20 L,20,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
569,NR-ILO-0069,Highpoint AirFlow ISO VG 46 25 L,9,12,1,Bucket,25 L,25,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
570,NR-ILO-0070,Fieldmark CompressorCore ISO VG 68 30 L,10,12,1,Bucket,30 L,30,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
571,NR-ILO-0071,Northmark AirGuard ISO VG 68 50 L,1,12,1,Drum,50 L,50,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
572,NR-ILO-0072,Ironcrest CompressPro ISO VG 68 55 L,2,12,1,Drum,55 L,55,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
573,NR-ILO-0073,Redstone AirFlow ISO VG 68 180 L,3,12,1,Drum,180 L,180,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
574,NR-ILO-0074,Westmark CompressorCore ISO VG 100 210 L,4,12,1,Barrel,210 L,210,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
575,NR-ILO-0075,Crestfield AirGuard ISO VG 100 500 L,5,12,1,Bulk,500 L,500,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
576,NR-ILO-0076,Stonebridge CompressPro ISO VG 100 1000 L,6,12,1,Bulk,1000 L,1000,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
577,NR-ILO-0077,Ridgewell AirFlow ISO VG 100 2000 L,7,12,1,Bulk,2000 L,2000,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
578,NR-ILO-0078,Millbrook CompressorCore ISO VG 32 3 L,8,12,1,Can,3 L,3,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
579,NR-ILO-0079,Highpoint AirGuard ISO VG 32 5 L,9,12,1,Bucket,5 L,5,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
580,NR-ILO-0080,Fieldmark CompressPro ISO VG 32 10 L,10,12,1,Bucket,10 L,10,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
581,NR-ILO-0081,Northmark AirFlow ISO VG 32 15 L,1,12,1,Bucket,15 L,15,ISO VG 32,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
582,NR-ILO-0082,Ironcrest CompressorCore ISO VG 46 20 L,2,12,1,Bucket,20 L,20,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
583,NR-ILO-0083,Redstone AirGuard ISO VG 46 25 L,3,12,1,Bucket,25 L,25,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
584,NR-ILO-0084,Westmark CompressPro ISO VG 46 30 L,4,12,1,Bucket,30 L,30,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
585,NR-ILO-0085,Crestfield AirFlow ISO VG 46 50 L,5,12,1,Drum,50 L,50,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
586,NR-ILO-0086,Stonebridge CompressorCore ISO VG 68 55 L,6,12,1,Drum,55 L,55,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
587,NR-ILO-0087,Ridgewell AirGuard ISO VG 68 180 L,7,12,1,Drum,180 L,180,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
588,NR-ILO-0088,Millbrook CompressPro ISO VG 68 210 L,8,12,1,Barrel,210 L,210,ISO VG 68,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
589,NR-ILO-0089,Highpoint AirFlow ISO VG 68 500 L,9,12,1,Bulk,500 L,500,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
590,NR-ILO-0090,Fieldmark CompressorCore ISO VG 100 1000 L,10,12,1,Bulk,1000 L,1000,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
591,NR-ILO-0091,Northmark TurbineCore ISO VG 32 1000 L,1,13,1,Bulk,1000 L,1000,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
592,NR-ILO-0092,Ironcrest RotorGuard ISO VG 32 2000 L,2,13,1,Bulk,2000 L,2000,ISO VG 32,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
593,NR-ILO-0093,Redstone PowerTurb ISO VG 32 3 L,3,13,1,Can,3 L,3,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
594,NR-ILO-0094,Westmark TurbineLine ISO VG 32 5 L,4,13,1,Bucket,5 L,5,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
595,NR-ILO-0095,Crestfield TurbineCore ISO VG 46 10 L,5,13,1,Bucket,10 L,10,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
596,NR-ILO-0096,Stonebridge RotorGuard ISO VG 46 15 L,6,13,1,Bucket,15 L,15,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
597,NR-ILO-0097,Ridgewell PowerTurb ISO VG 46 20 L,7,13,1,Bucket,20 L,20,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
598,NR-ILO-0098,Millbrook TurbineLine ISO VG 46 25 L,8,13,1,Bucket,25 L,25,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
599,NR-ILO-0099,Highpoint TurbineCore ISO VG 68 30 L,9,13,1,Bucket,30 L,30,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
600,NR-ILO-0100,Fieldmark RotorGuard ISO VG 68 50 L,10,13,1,Drum,50 L,50,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
601,NR-ILO-0101,Northmark PowerTurb ISO VG 68 55 L,1,13,1,Drum,55 L,55,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
602,NR-ILO-0102,Ironcrest TurbineLine ISO VG 68 180 L,2,13,1,Drum,180 L,180,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
603,NR-ILO-0103,Redstone TurbineCore ISO VG 32 210 L,3,13,1,Barrel,210 L,210,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
604,NR-ILO-0104,Westmark RotorGuard ISO VG 32 500 L,4,13,1,Bulk,500 L,500,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
605,NR-ILO-0105,Crestfield PowerTurb ISO VG 32 1000 L,5,13,1,Bulk,1000 L,1000,ISO VG 32,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
606,NR-ILO-0106,Stonebridge TurbineLine ISO VG 32 2000 L,6,13,1,Bulk,2000 L,2000,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
607,NR-ILO-0107,Ridgewell TurbineCore ISO VG 46 3 L,7,13,1,Can,3 L,3,ISO VG 46,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
608,NR-ILO-0108,Millbrook RotorGuard ISO VG 46 5 L,8,13,1,Bucket,5 L,5,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
609,NR-ILO-0109,Highpoint PowerTurb ISO VG 46 10 L,9,13,1,Bucket,10 L,10,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
610,NR-ILO-0110,Fieldmark TurbineLine ISO VG 46 15 L,10,13,1,Bucket,15 L,15,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
611,NR-ILO-0111,Northmark TurbineCore ISO VG 68 20 L,1,13,1,Bucket,20 L,20,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
612,NR-ILO-0112,Ironcrest RotorGuard ISO VG 68 25 L,2,13,1,Bucket,25 L,25,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
613,NR-ILO-0113,Redstone PowerTurb ISO VG 68 30 L,3,13,1,Bucket,30 L,30,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
614,NR-ILO-0114,Westmark TurbineLine ISO VG 68 50 L,4,13,1,Drum,50 L,50,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
615,NR-ILO-0115,Crestfield TurbineCore ISO VG 32 55 L,5,13,1,Drum,55 L,55,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
616,NR-ILO-0116,Stonebridge RotorGuard ISO VG 32 180 L,6,13,1,Drum,180 L,180,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
617,NR-ILO-0117,Ridgewell PowerTurb ISO VG 32 210 L,7,13,1,Barrel,210 L,210,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
618,NR-ILO-0118,Millbrook TurbineLine ISO VG 32 500 L,8,13,1,Bulk,500 L,500,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
619,NR-ILO-0119,Highpoint TurbineCore ISO VG 46 1000 L,9,13,1,Bulk,1000 L,1000,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
620,NR-ILO-0120,Fieldmark RotorGuard ISO VG 46 2000 L,10,13,1,Bulk,2000 L,2000,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
621,NR-ILO-0121,Northmark PowerTurb ISO VG 46 3 L,1,13,1,Can,3 L,3,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
622,NR-ILO-0122,Ironcrest TurbineLine ISO VG 46 5 L,2,13,1,Bucket,5 L,5,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
623,NR-ILO-0123,Redstone TurbineCore ISO VG 68 10 L,3,13,1,Bucket,10 L,10,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
624,NR-ILO-0124,Westmark RotorGuard ISO VG 68 15 L,4,13,1,Bucket,15 L,15,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
625,NR-ILO-0125,Crestfield PowerTurb ISO VG 68 20 L,5,13,1,Bucket,20 L,20,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
626,NR-ILO-0126,Stonebridge TurbineLine ISO VG 68 25 L,6,13,1,Bucket,25 L,25,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
627,NR-ILO-0127,Ridgewell TurbineCore ISO VG 32 30 L,7,13,1,Bucket,30 L,30,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
628,NR-ILO-0128,Millbrook RotorGuard ISO VG 32 50 L,8,13,1,Drum,50 L,50,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
629,NR-ILO-0129,Highpoint PowerTurb ISO VG 32 55 L,9,13,1,Drum,55 L,55,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
630,NR-ILO-0130,Fieldmark TurbineLine ISO VG 32 180 L,10,13,1,Drum,180 L,180,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
631,NR-ILO-0131,Northmark CircuCore ISO VG 32 3 L,1,14,1,Can,3 L,3,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
632,NR-ILO-0132,Ironcrest MachineFlow ISO VG 32 5 L,2,14,1,Bucket,5 L,5,ISO VG 32,inactive,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
633,NR-ILO-0133,Redstone LoopGuard ISO VG 32 10 L,3,14,1,Bucket,10 L,10,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
634,NR-ILO-0134,Westmark CircuLine ISO VG 32 15 L,4,14,1,Bucket,15 L,15,ISO VG 32,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
635,NR-ILO-0135,Crestfield CircuCore ISO VG 46 20 L,5,14,1,Bucket,20 L,20,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
636,NR-ILO-0136,Stonebridge MachineFlow ISO VG 46 25 L,6,14,1,Bucket,25 L,25,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
637,NR-ILO-0137,Ridgewell LoopGuard ISO VG 46 30 L,7,14,1,Bucket,30 L,30,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
638,NR-ILO-0138,Millbrook CircuLine ISO VG 46 50 L,8,14,1,Drum,50 L,50,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
639,NR-ILO-0139,Highpoint CircuCore ISO VG 68 55 L,9,14,1,Drum,55 L,55,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
640,NR-ILO-0140,Fieldmark MachineFlow ISO VG 68 180 L,10,14,1,Drum,180 L,180,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
641,NR-ILO-0141,Northmark LoopGuard ISO VG 68 210 L,1,14,1,Barrel,210 L,210,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
642,NR-ILO-0142,Ironcrest CircuLine ISO VG 68 500 L,2,14,1,Bulk,500 L,500,ISO VG 68,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
643,NR-ILO-0143,Redstone CircuCore ISO VG 100 1000 L,3,14,1,Bulk,1000 L,1000,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
644,NR-ILO-0144,Westmark MachineFlow ISO VG 100 2000 L,4,14,1,Bulk,2000 L,2000,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
645,NR-ILO-0145,Crestfield LoopGuard ISO VG 100 3 L,5,14,1,Can,3 L,3,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
646,NR-ILO-0146,Stonebridge CircuLine ISO VG 100 5 L,6,14,1,Bucket,5 L,5,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
647,NR-ILO-0147,Ridgewell CircuCore ISO VG 32 10 L,7,14,1,Bucket,10 L,10,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
648,NR-ILO-0148,Millbrook MachineFlow ISO VG 32 15 L,8,14,1,Bucket,15 L,15,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
649,NR-ILO-0149,Highpoint LoopGuard ISO VG 32 20 L,9,14,1,Bucket,20 L,20,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
650,NR-ILO-0150,Fieldmark CircuLine ISO VG 32 25 L,10,14,1,Bucket,25 L,25,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
651,NR-ILO-0151,Northmark CircuCore ISO VG 46 30 L,1,14,1,Bucket,30 L,30,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
652,NR-ILO-0152,Ironcrest MachineFlow ISO VG 46 50 L,2,14,1,Drum,50 L,50,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
653,NR-ILO-0153,Redstone LoopGuard ISO VG 46 55 L,3,14,1,Drum,55 L,55,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
654,NR-ILO-0154,Westmark CircuLine ISO VG 46 180 L,4,14,1,Drum,180 L,180,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
655,NR-ILO-0155,Crestfield CircuCore ISO VG 68 210 L,5,14,1,Barrel,210 L,210,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
656,NR-ILO-0156,Stonebridge MachineFlow ISO VG 68 500 L,6,14,1,Bulk,500 L,500,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
657,NR-ILO-0157,Ridgewell LoopGuard ISO VG 68 1000 L,7,14,1,Bulk,1000 L,1000,ISO VG 68,discontinued,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
658,NR-ILO-0158,Millbrook CircuLine ISO VG 68 2000 L,8,14,1,Bulk,2000 L,2000,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
659,NR-ILO-0159,Highpoint CircuCore ISO VG 100 3 L,9,14,1,Can,3 L,3,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
660,NR-ILO-0160,Fieldmark MachineFlow ISO VG 100 5 L,10,14,1,Bucket,5 L,5,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
661,NR-ILO-0161,Northmark LoopGuard ISO VG 100 10 L,1,14,1,Bucket,10 L,10,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
662,NR-ILO-0162,Ironcrest CircuLine ISO VG 100 15 L,2,14,1,Bucket,15 L,15,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
663,NR-ILO-0163,Redstone CircuCore ISO VG 32 20 L,3,14,1,Bucket,20 L,20,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
664,NR-ILO-0164,Westmark MachineFlow ISO VG 32 25 L,4,14,1,Bucket,25 L,25,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
665,NR-ILO-0165,Crestfield LoopGuard ISO VG 32 30 L,5,14,1,Bucket,30 L,30,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
666,NR-ILO-0166,Stonebridge CircuLine ISO VG 32 50 L,6,14,1,Drum,50 L,50,ISO VG 32,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
667,NR-ILO-0167,Ridgewell CircuCore ISO VG 46 55 L,7,14,1,Drum,55 L,55,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
668,NR-ILO-0168,Millbrook MachineFlow ISO VG 46 180 L,8,14,1,Drum,180 L,180,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
669,NR-ILO-0169,Highpoint LoopGuard ISO VG 46 210 L,9,14,1,Barrel,210 L,210,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
670,NR-ILO-0170,Fieldmark CircuLine ISO VG 46 500 L,10,14,1,Bulk,500 L,500,ISO VG 46,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
671,NR-ILO-0171,Northmark SlideGuard ISO VG 68 10 L,1,15,1,Bucket,10 L,10,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
672,NR-ILO-0172,Ironcrest WayCore ISO VG 68 15 L,2,15,1,Bucket,15 L,15,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
673,NR-ILO-0173,Redstone MachineWay ISO VG 68 20 L,3,15,1,Bucket,20 L,20,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
674,NR-ILO-0174,Westmark SlideForce ISO VG 68 25 L,4,15,1,Bucket,25 L,25,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
675,NR-ILO-0175,Crestfield SlideGuard ISO VG 100 30 L,5,15,1,Bucket,30 L,30,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
676,NR-ILO-0176,Stonebridge WayCore ISO VG 100 50 L,6,15,1,Drum,50 L,50,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
677,NR-ILO-0177,Ridgewell MachineWay ISO VG 100 55 L,7,15,1,Drum,55 L,55,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
678,NR-ILO-0178,Millbrook SlideForce ISO VG 100 180 L,8,15,1,Drum,180 L,180,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
679,NR-ILO-0179,Highpoint SlideGuard ISO VG 220 210 L,9,15,1,Barrel,210 L,210,ISO VG 220,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
680,NR-ILO-0180,Fieldmark WayCore ISO VG 220 500 L,10,15,1,Bulk,500 L,500,ISO VG 220,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
681,NR-ILO-0181,Northmark MachineWay ISO VG 220 1000 L,1,15,1,Bulk,1000 L,1000,ISO VG 220,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
682,NR-ILO-0182,Ironcrest SlideForce ISO VG 220 2000 L,2,15,1,Bulk,2000 L,2000,ISO VG 220,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
683,NR-ILO-0183,Redstone SlideGuard ISO VG 68 3 L,3,15,1,Can,3 L,3,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
684,NR-ILO-0184,Westmark WayCore ISO VG 68 5 L,4,15,1,Bucket,5 L,5,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
685,NR-ILO-0185,Crestfield MachineWay ISO VG 68 10 L,5,15,1,Bucket,10 L,10,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
686,NR-ILO-0186,Stonebridge SlideForce ISO VG 68 15 L,6,15,1,Bucket,15 L,15,ISO VG 68,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
687,NR-ILO-0187,Ridgewell SlideGuard ISO VG 100 20 L,7,15,1,Bucket,20 L,20,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
688,NR-ILO-0188,Millbrook WayCore ISO VG 100 25 L,8,15,1,Bucket,25 L,25,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
689,NR-ILO-0189,Highpoint MachineWay ISO VG 100 30 L,9,15,1,Bucket,30 L,30,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
690,NR-ILO-0190,Fieldmark SlideForce ISO VG 100 50 L,10,15,1,Drum,50 L,50,ISO VG 100,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
691,NR-ILO-0191,Northmark SlideGuard ISO VG 220 55 L,1,15,1,Drum,55 L,55,ISO VG 220,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
692,NR-ILO-0192,Ironcrest WayCore ISO VG 220 180 L,2,15,1,Drum,180 L,180,ISO VG 220,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
693,NR-ILO-0193,Redstone MachineWay ISO VG 220 210 L,3,15,1,Barrel,210 L,210,ISO VG 220,active,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
