goods_receipt_id,grn_number,purchase_order_id,warehouse_id,vehicle_id,receipt_date,receipt_status,notes,created_date,created_by,updated_date,updated_by
1240,GRN2026001240,1173,1,,2026-04-25,received,,2026-04-25 08:00:00,system,2026-04-25 08:00:00,system
1241,GRN2026001241,1174,6,106,2026-04-29,received,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
1242,GRN2026001242,1174,6,23,2026-05-03,received,,2026-05-03 08:00:00,system,2026-05-03 08:00:00,system
1243,GRN2026001243,1174,6,23,2026-05-06,received,,2026-05-06 08:00:00,system,2026-05-06 08:00:00,system
1244,GRN2026001244,1175,6,106,2026-06-23,received,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
1245,GRN2026001245,1175,6,118,2026-06-26,received,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
1246,GRN2026001246,1176,8,,2026-05-23,received,,2026-05-23 08:00:00,system,2026-05-23 08:00:00,system
1247,GRN2026001247,1176,8,118,2026-05-24,received,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
1248,GRN2026001248,1177,8,64,2026-05-28,received,,2026-05-28 08:00:00,system,2026-05-28 08:00:00,system
1249,GRN2026001249,1177,8,,2026-06-02,received,,2026-06-02 08:00:00,system,2026-06-02 08:00:00,system
1250,GRN2026001250,1178,5,49,2026-07-06,received,,2026-07-06 08:00:00,system,2026-07-06 08:00:00,system
1251,GRN2026001251,1181,3,62,2026-02-18,received,,2026-02-18 08:00:00,system,2026-02-18 08:00:00,system
1252,GRN2026001252,1182,4,26,2026-05-26,received,,2026-05-26 08:00:00,system,2026-05-26 08:00:00,system
1253,GRN2026001253,1183,5,36,2026-04-12,received,,2026-04-12 08:00:00,system,2026-04-12 08:00:00,system
1254,GRN2026001254,1184,6,60,2026-02-28,received,,2026-02-28 08:00:00,system,2026-02-28 08:00:00,system
1255,GRN2026001255,1185,1,52,2026-06-02,received,,2026-06-02 08:00:00,system,2026-06-02 08:00:00,system
1256,GRN2026001256,1187,6,,2026-01-22,received,,2026-01-22 08:00:00,system,2026-01-22 08:00:00,system
1257,GRN2026001257,1187,6,58,2026-01-23,received,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
1258,GRN2026001258,1188,9,112,2026-06-23,received,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
1259,GRN2026001259,1189,5,86,2026-04-01,received,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1260,GRN2026001260,1190,8,81,2026-04-28,received,,2026-04-28 08:00:00,system,2026-04-28 08:00:00,system
1261,GRN2026001261,1193,3,,2026-05-18,received,,2026-05-18 08:00:00,system,2026-05-18 08:00:00,system
1262,GRN2026001262,1195,8,118,2026-05-20,received,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
1263,GRN2026001263,1196,3,60,2026-04-15,received,,2026-04-15 08:00:00,system,2026-04-15 08:00:00,system
1264,GRN2026001264,1196,3,,2026-04-17,received,,2026-04-17 08:00:00,system,2026-04-17 08:00:00,system
1265,GRN2026001265,1197,8,,2026-06-03,received,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1266,GRN2026001266,1200,5,4,2026-04-18,received,,2026-04-18 08:00:00,system,2026-04-18 08:00:00,system
1267,GRN2026001267,1201,5,2,2026-04-04,received,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1268,GRN2026001268,1201,5,110,2026-04-07,received,,2026-04-07 08:00:00,system,2026-04-07 08:00:00,system
1269,GRN2026001269,1202,1,78,2026-02-18,received,,2026-02-18 08:00:00,system,2026-02-18 08:00:00,system
1270,GRN2026001270,1203,7,98,2026-05-21,received,,2026-05-21 08:00:00,system,2026-05-21 08:00:00,system
1271,GRN2026001271,1204,4,105,2026-04-11,received,,2026-04-11 08:00:00,system,2026-04-11 08:00:00,system
1272,GRN2026001272,1205,9,10,2026-04-17,received,,2026-04-17 08:00:00,system,2026-04-17 08:00:00,system
1273,GRN2026001273,1207,8,13,2026-04-04,received,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1274,GRN2026001274,1209,4,124,2026-06-05,received,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
1275,GRN2026001275,1210,7,82,2026-06-28,received,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
1276,GRN2026001276,1210,7,,2026-06-29,received,,2026-06-29 08:00:00,system,2026-06-29 08:00:00,system
1277,GRN2026001277,1211,2,52,2026-05-10,received,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1278,GRN2026001278,1211,2,132,2026-05-11,received,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
1279,GRN2026001279,1212,7,104,2026-03-09,received,,2026-03-09 08:00:00,system,2026-03-09 08:00:00,system
1280,GRN2026001280,1213,4,18,2026-06-22,received,,2026-06-22 08:00:00,system,2026-06-22 08:00:00,system
1281,GRN2026001281,1213,4,,2026-06-26,received,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
1282,GRN2026001282,1213,4,,2026-06-30,received,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
1283,GRN2026001283,1214,4,53,2026-06-08,received,,2026-06-08 08:00:00,system,2026-06-08 08:00:00,system
1284,GRN2026001284,1215,5,3,2026-07-01,received,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
1285,GRN2026001285,1217,6,133,2026-02-01,received,,2026-02-01 08:00:00,system,2026-02-01 08:00:00,system
1286,GRN2026001286,1218,9,122,2026-06-11,received,,2026-06-11 08:00:00,system,2026-06-11 08:00:00,system
1287,GRN2026001287,1219,8,84,2026-06-16,received,,2026-06-16 08:00:00,system,2026-06-16 08:00:00,system
1288,GRN2026001288,1220,6,98,2026-03-23,received,,2026-03-23 08:00:00,system,2026-03-23 08:00:00,system
1289,GRN2026001289,1223,6,,2026-05-02,received,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
1290,GRN2026001290,1225,1,49,2026-04-03,received,,2026-04-03 08:00:00,system,2026-04-03 08:00:00,system
1291,GRN2026001291,1225,1,56,2026-04-08,received,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
1292,GRN2026001292,1227,7,83,2026-05-15,received,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
1293,GRN2026001293,1228,5,,2026-06-02,received,,2026-06-02 08:00:00,system,2026-06-02 08:00:00,system
1294,GRN2026001294,1230,8,34,2026-06-23,received,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
1295,GRN2026001295,1233,6,103,2026-05-13,received,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
1296,GRN2026001296,1234,4,57,2026-04-15,received,,2026-04-15 08:00:00,system,2026-04-15 08:00:00,system
1297,GRN2026001297,1234,4,39,2026-04-20,received,,2026-04-20 08:00:00,system,2026-04-20 08:00:00,system
1298,GRN2026001298,1235,9,,2026-04-12,received,,2026-04-12 08:00:00,system,2026-04-12 08:00:00,system
1299,GRN2026001299,1236,2,103,2026-05-26,received,,2026-05-26 08:00:00,system,2026-05-26 08:00:00,system
1300,GRN2026001300,1237,7,133,2026-03-08,received,,2026-03-08 08:00:00,system,2026-03-08 08:00:00,system
1301,GRN2026001301,1239,5,100,2026-04-28,received,,2026-04-28 08:00:00,system,2026-04-28 08:00:00,system
1302,GRN2026001302,1241,1,46,2026-02-01,received,,2026-02-01 08:00:00,system,2026-02-01 08:00:00,system
1303,GRN2026001303,1241,1,,2026-02-05,received,,2026-02-05 08:00:00,system,2026-02-05 08:00:00,system
1304,GRN2026001304,1242,1,,2026-06-02,received,,2026-06-02 08:00:00,system,2026-06-02 08:00:00,system
1305,GRN2026001305,1242,1,,2026-06-05,received,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
1306,GRN2026001306,1243,8,,2026-01-18,received,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
1307,GRN2026001307,1244,4,89,2026-05-15,received,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
1308,GRN2026001308,1244,4,54,2026-05-20,received,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
1309,GRN2026001309,1244,4,,2026-05-22,received,,2026-05-22 08:00:00,system,2026-05-22 08:00:00,system
1310,GRN2026001310,1246,1,9,2026-01-12,received,,2026-01-12 08:00:00,system,2026-01-12 08:00:00,system
1311,GRN2026001311,1246,1,17,2026-01-17,received,,2026-01-17 08:00:00,system,2026-01-17 08:00:00,system
1312,GRN2026001312,1247,2,,2026-05-02,received,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
1313,GRN2026001313,1248,3,116,2026-03-16,received,,2026-03-16 08:00:00,system,2026-03-16 08:00:00,system
1314,GRN2026001314,1251,6,42,2026-04-16,received,,2026-04-16 08:00:00,system,2026-04-16 08:00:00,system
1315,GRN2026001315,1253,8,63,2026-07-24,received,,2026-07-24 08:00:00,system,2026-07-24 08:00:00,system
1316,GRN2026001316,1253,8,,2026-07-26,received,,2026-07-26 08:00:00,system,2026-07-26 08:00:00,system
1317,GRN2026001317,1255,7,96,2026-03-07,received,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
1318,GRN2026001318,1255,7,,2026-03-10,received,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1319,GRN2026001319,1256,1,74,2026-02-17,received,,2026-02-17 08:00:00,system,2026-02-17 08:00:00,system
1320,GRN2026001320,1256,1,59,2026-02-21,received,,2026-02-21 08:00:00,system,2026-02-21 08:00:00,system
1321,GRN2026001321,1257,8,23,2026-02-04,received,,2026-02-04 08:00:00,system,2026-02-04 08:00:00,system
1322,GRN2026001322,1258,4,125,2026-05-25,received,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
1323,GRN2026001323,1260,8,83,2026-06-22,received,,2026-06-22 08:00:00,system,2026-06-22 08:00:00,system
1324,GRN2026001324,1263,3,6,2026-06-14,received,,2026-06-14 08:00:00,system,2026-06-14 08:00:00,system
1325,GRN2026001325,1264,3,13,2026-04-02,received,,2026-04-02 08:00:00,system,2026-04-02 08:00:00,system
1326,GRN2026001326,1265,6,125,2026-06-05,received,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
1327,GRN2026001327,1265,6,,2026-06-08,received,,2026-06-08 08:00:00,system,2026-06-08 08:00:00,system
1328,GRN2026001328,1266,1,21,2026-01-22,received,,2026-01-22 08:00:00,system,2026-01-22 08:00:00,system
1329,GRN2026001329,1266,1,,2026-01-23,received,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
1330,GRN2026001330,1267,9,,2026-07-03,received,,2026-07-03 08:00:00,system,2026-07-03 08:00:00,system
1331,GRN2026001331,1267,9,77,2026-07-08,received,,2026-07-08 08:00:00,system,2026-07-08 08:00:00,system
1332,GRN2026001332,1270,4,18,2026-02-22,received,,2026-02-22 08:00:00,system,2026-02-22 08:00:00,system
1333,GRN2026001333,1272,8,65,2026-02-08,received,,2026-02-08 08:00:00,system,2026-02-08 08:00:00,system
1334,GRN2026001334,1276,1,127,2026-03-12,received,,2026-03-12 08:00:00,system,2026-03-12 08:00:00,system
1335,GRN2026001335,1276,1,82,2026-03-14,received,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
1336,GRN2026001336,1277,1,81,2026-01-18,received,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
1337,GRN2026001337,1277,1,116,2026-01-23,received,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
1338,GRN2026001338,1278,9,59,2026-05-27,received,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
1339,GRN2026001339,1278,9,113,2026-05-29,received,,2026-05-29 08:00:00,system,2026-05-29 08:00:00,system
1340,GRN2026001340,1279,4,88,2026-03-14,received,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
1341,GRN2026001341,1279,4,46,2026-03-19,received,,2026-03-19 08:00:00,system,2026-03-19 08:00:00,system
1342,GRN2026001342,1279,4,65,2026-03-21,received,,2026-03-21 08:00:00,system,2026-03-21 08:00:00,system
1343,GRN2026001343,1280,8,37,2026-03-19,received,,2026-03-19 08:00:00,system,2026-03-19 08:00:00,system
1344,GRN2026001344,1283,9,78,2026-05-14,received,,2026-05-14 08:00:00,system,2026-05-14 08:00:00,system
1345,GRN2026001345,1283,9,61,2026-05-19,received,,2026-05-19 08:00:00,system,2026-05-19 08:00:00,system
1346,GRN2026001346,1285,9,81,2026-03-22,received,,2026-03-22 08:00:00,system,2026-03-22 08:00:00,system
1347,GRN2026001347,1286,9,,2026-01-28,received,,2026-01-28 08:00:00,system,2026-01-28 08:00:00,system
1348,GRN2026001348,1287,3,,2026-04-28,received,,2026-04-28 08:00:00,system,2026-04-28 08:00:00,system
1349,GRN2026001349,1287,3,67,2026-05-02,received,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
1350,GRN2026001350,1288,2,60,2026-05-10,received,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1351,GRN2026001351,1288,2,98,2026-05-14,received,,2026-05-14 08:00:00,system,2026-05-14 08:00:00,system
1352,GRN2026001352,1289,9,51,2026-04-18,received,,2026-04-18 08:00:00,system,2026-04-18 08:00:00,system
1353,GRN2026001353,1290,3,24,2026-02-27,received,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
1354,GRN2026001354,1290,3,133,2026-03-03,received,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
1355,GRN2026001355,1293,9,31,2026-04-29,received,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
1356,GRN2026001356,1295,8,45,2026-04-04,received,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1357,GRN2026001357,1296,4,71,2026-07-08,received,,2026-07-08 08:00:00,system,2026-07-08 08:00:00,system
1358,GRN2026001358,1297,4,135,2026-03-08,received,,2026-03-08 08:00:00,system,2026-03-08 08:00:00,system
1359,GRN2026001359,1297,4,,2026-03-09,received,,2026-03-09 08:00:00,system,2026-03-09 08:00:00,system
1360,GRN2026001360,1298,2,105,2026-03-27,received,,2026-03-27 08:00:00,system,2026-03-27 08:00:00,system
1361,GRN2026001361,1298,2,112,2026-03-28,received,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
1362,GRN2026001362,1299,8,59,2026-04-17,received,,2026-04-17 08:00:00,system,2026-04-17 08:00:00,system
1363,GRN2026001363,1301,7,,2026-03-05,received,,2026-03-05 08:00:00,system,2026-03-05 08:00:00,system
1364,GRN2026001364,1302,6,28,2026-06-14,received,,2026-06-14 08:00:00,system,2026-06-14 08:00:00,system
1365,GRN2026001365,1306,5,,2026-03-21,received,,2026-03-21 08:00:00,system,2026-03-21 08:00:00,system
1366,GRN2026001366,1306,5,25,2026-03-22,received,,2026-03-22 08:00:00,system,2026-03-22 08:00:00,system
1367,GRN2026001367,1308,8,96,2026-04-22,received,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
1368,GRN2026001368,1308,8,82,2026-04-25,received,,2026-04-25 08:00:00,system,2026-04-25 08:00:00,system
1369,GRN2026001369,1309,2,,2026-04-29,received,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
1370,GRN2026001370,1309,2,134,2026-04-30,received,,2026-04-30 08:00:00,system,2026-04-30 08:00:00,system
1371,GRN2026001371,1309,2,,2026-05-01,received,,2026-05-01 08:00:00,system,2026-05-01 08:00:00,system
1372,GRN2026001372,1310,3,20,2026-04-12,received,,2026-04-12 08:00:00,system,2026-04-12 08:00:00,system
1373,GRN2026001373,1310,3,71,2026-04-15,received,,2026-04-15 08:00:00,system,2026-04-15 08:00:00,system
1374,GRN2026001374,1311,9,,2026-04-25,received,,2026-04-25 08:00:00,system,2026-04-25 08:00:00,system
1375,GRN2026001375,1311,9,34,2026-04-26,received,,2026-04-26 08:00:00,system,2026-04-26 08:00:00,system
1376,GRN2026001376,1312,6,30,2026-01-24,received,,2026-01-24 08:00:00,system,2026-01-24 08:00:00,system
1377,GRN2026001377,1314,7,71,2026-03-22,received,,2026-03-22 08:00:00,system,2026-03-22 08:00:00,system
1378,GRN2026001378,1316,4,46,2026-04-13,received,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
1379,GRN2026001379,1316,4,21,2026-04-16,received,,2026-04-16 08:00:00,system,2026-04-16 08:00:00,system
1380,GRN2026001380,1317,5,77,2026-05-15,received,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
1381,GRN2026001381,1317,5,119,2026-05-19,received,,2026-05-19 08:00:00,system,2026-05-19 08:00:00,system
1382,GRN2026001382,1318,7,132,2026-01-16,received,,2026-01-16 08:00:00,system,2026-01-16 08:00:00,system
1383,GRN2026001383,1319,6,11,2026-03-24,received,,2026-03-24 08:00:00,system,2026-03-24 08:00:00,system
1384,GRN2026001384,1320,2,93,2026-05-26,received,,2026-05-26 08:00:00,system,2026-05-26 08:00:00,system
1385,GRN2026001385,1320,2,96,2026-05-27,received,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
1386,GRN2026001386,1322,6,,2026-05-10,received,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1387,GRN2026001387,1324,8,6,2026-04-04,received,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1388,GRN2026001388,1326,2,57,2026-02-22,received,,2026-02-22 08:00:00,system,2026-02-22 08:00:00,system
1389,GRN2026001389,1327,9,116,2026-05-02,received,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
1390,GRN2026001390,1328,1,2,2026-03-04,received,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
1391,GRN2026001391,1328,1,21,2026-03-08,received,,2026-03-08 08:00:00,system,2026-03-08 08:00:00,system
1392,GRN2026001392,1329,9,32,2026-03-06,received,,2026-03-06 08:00:00,system,2026-03-06 08:00:00,system
1393,GRN2026001393,1330,7,30,2026-05-04,received,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
1394,GRN2026001394,1331,7,93,2026-01-11,received,,2026-01-11 08:00:00,system,2026-01-11 08:00:00,system
1395,GRN2026001395,1332,8,112,2026-06-18,received,,2026-06-18 08:00:00,system,2026-06-18 08:00:00,system
1396,GRN2026001396,1333,4,105,2026-04-25,received,,2026-04-25 08:00:00,system,2026-04-25 08:00:00,system
1397,GRN2026001397,1334,4,,2026-07-14,received,,2026-07-14 08:00:00,system,2026-07-14 08:00:00,system
1398,GRN2026001398,1334,4,68,2026-07-15,received,,2026-07-15 08:00:00,system,2026-07-15 08:00:00,system
1399,GRN2026001399,1335,5,62,2026-03-10,received,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1400,GRN2026001400,1335,5,83,2026-03-15,received,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
1401,GRN2026001401,1336,5,41,2026-05-13,received,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
1402,GRN2026001402,1336,5,23,2026-05-17,received,,2026-05-17 08:00:00,system,2026-05-17 08:00:00,system
1403,GRN2026001403,1337,8,31,2026-06-27,received,,2026-06-27 08:00:00,system,2026-06-27 08:00:00,system
1404,GRN2026001404,1337,8,3,2026-06-29,received,,2026-06-29 08:00:00,system,2026-06-29 08:00:00,system
1405,GRN2026001405,1338,7,51,2026-01-26,received,,2026-01-26 08:00:00,system,2026-01-26 08:00:00,system
1406,GRN2026001406,1338,7,43,2026-01-27,received,,2026-01-27 08:00:00,system,2026-01-27 08:00:00,system
1407,GRN2026001407,1339,1,112,2026-07-15,received,,2026-07-15 08:00:00,system,2026-07-15 08:00:00,system
1408,GRN2026001408,1340,4,,2026-06-29,received,,2026-06-29 08:00:00,system,2026-06-29 08:00:00,system
1409,GRN2026001409,1340,4,48,2026-07-04,received,,2026-07-04 08:00:00,system,2026-07-04 08:00:00,system
1410,GRN2026001410,1341,8,110,2026-04-20,received,,2026-04-20 08:00:00,system,2026-04-20 08:00:00,system
1411,GRN2026001411,1342,8,,2026-03-12,received,,2026-03-12 08:00:00,system,2026-03-12 08:00:00,system
1412,GRN2026001412,1342,8,,2026-03-13,received,,2026-03-13 08:00:00,system,2026-03-13 08:00:00,system
1413,GRN2026001413,1343,8,112,2026-02-02,received,,2026-02-02 08:00:00,system,2026-02-02 08:00:00,system
1414,GRN2026001414,1344,3,24,2026-01-13,received,,2026-01-13 08:00:00,system,2026-01-13 08:00:00,system
1415,GRN2026001415,1345,9,,2026-06-07,received,,2026-06-07 08:00:00,system,2026-06-07 08:00:00,system
1416,GRN2026001416,1346,7,104,2026-05-12,received,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
1417,GRN2026001417,1346,7,,2026-05-16,received,,2026-05-16 08:00:00,system,2026-05-16 08:00:00,system
1418,GRN2026001418,1347,2,16,2026-03-16,received,,2026-03-16 08:00:00,system,2026-03-16 08:00:00,system
1419,GRN2026001419,1348,8,78,2026-02-26,received,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
1420,GRN2026001420,1350,4,100,2026-01-29,received,,2026-01-29 08:00:00,system,2026-01-29 08:00:00,system
1421,GRN2026001421,1352,4,130,2026-01-26,received,,2026-01-26 08:00:00,system,2026-01-26 08:00:00,system
1422,GRN2026001422,1353,6,98,2026-06-19,received,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
1423,GRN2026001423,1355,6,,2026-04-23,received,,2026-04-23 08:00:00,system,2026-04-23 08:00:00,system
1424,GRN2026001424,1356,3,114,2026-05-08,received,,2026-05-08 08:00:00,system,2026-05-08 08:00:00,system
1425,GRN2026001425,1356,3,62,2026-05-12,received,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
1426,GRN2026001426,1360,1,88,2026-05-10,received,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1427,GRN2026001427,1361,1,85,2026-06-08,received,,2026-06-08 08:00:00,system,2026-06-08 08:00:00,system
1428,GRN2026001428,1363,2,37,2026-02-21,received,,2026-02-21 08:00:00,system,2026-02-21 08:00:00,system
1429,GRN2026001429,1363,2,119,2026-02-25,received,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
1430,GRN2026001430,1364,7,125,2026-06-15,received,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
1431,GRN2026001431,1364,7,,2026-06-19,received,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
1432,GRN2026001432,1365,1,129,2026-05-15,received,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
1433,GRN2026001433,1368,7,,2026-06-24,received,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
1434,GRN2026001434,1368,7,83,2026-06-26,received,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
1435,GRN2026001435,1373,3,,2026-04-29,received,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
1436,GRN2026001436,1374,6,127,2026-06-08,received,,2026-06-08 08:00:00,system,2026-06-08 08:00:00,system
1437,GRN2026001437,1375,5,100,2026-06-21,received,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
1438,GRN2026001438,1376,5,62,2026-03-20,received,,2026-03-20 08:00:00,system,2026-03-20 08:00:00,system
1439,GRN2026001439,1378,5,61,2026-06-24,received,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
1440,GRN2026001440,1380,8,57,2026-03-13,received,,2026-03-13 08:00:00,system,2026-03-13 08:00:00,system
1441,GRN2026001441,1380,8,123,2026-03-17,received,,2026-03-17 08:00:00,system,2026-03-17 08:00:00,system
1442,GRN2026001442,1381,1,18,2026-06-19,received,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
1443,GRN2026001443,1382,3,22,2026-06-03,received,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1444,GRN2026001444,1383,1,112,2026-03-10,received,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1445,GRN2026001445,1384,7,42,2026-04-11,received,,2026-04-11 08:00:00,system,2026-04-11 08:00:00,system
1446,GRN2026001446,1384,7,43,2026-04-16,received,,2026-04-16 08:00:00,system,2026-04-16 08:00:00,system
1447,GRN2026001447,1386,2,41,2026-04-03,received,,2026-04-03 08:00:00,system,2026-04-03 08:00:00,system
1448,GRN2026001448,1386,2,84,2026-04-04,received,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1449,GRN2026001449,1389,5,90,2026-02-24,received,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
1450,GRN2026001450,1389,5,68,2026-03-01,received,,2026-03-01 08:00:00,system,2026-03-01 08:00:00,system
1451,GRN2026001451,1389,5,105,2026-03-04,received,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
1452,GRN2026001452,1390,4,,2026-07-01,received,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
1453,GRN2026001453,1391,7,132,2026-05-04,received,,2026-05-04 08:00:00,system,2026-05-04 08:00:00,system
1454,GRN2026001454,1392,3,,2026-03-28,received,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
1455,GRN2026001455,1393,3,,2026-03-09,received,,2026-03-09 08:00:00,system,2026-03-09 08:00:00,system
1456,GRN2026001456,1394,4,55,2026-02-11,received,,2026-02-11 08:00:00,system,2026-02-11 08:00:00,system
1457,GRN2026001457,1395,2,54,2026-05-01,received,,2026-05-01 08:00:00,system,2026-05-01 08:00:00,system
1458,GRN2026001458,1395,2,36,2026-05-02,received,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
1459,GRN2026001459,1396,7,131,2026-06-10,received,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
1460,GRN2026001460,1396,7,115,2026-06-11,received,,2026-06-11 08:00:00,system,2026-06-11 08:00:00,system
1461,GRN2026001461,1397,6,48,2026-06-29,received,,2026-06-29 08:00:00,system,2026-06-29 08:00:00,system
1462,GRN2026001462,1397,6,,2026-06-30,received,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
1463,GRN2026001463,1399,8,78,2026-02-13,received,,2026-02-13 08:00:00,system,2026-02-13 08:00:00,system
1464,GRN2026001464,1400,8,,2026-03-03,received,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
1465,GRN2026001465,1400,8,134,2026-03-05,received,,2026-03-05 08:00:00,system,2026-03-05 08:00:00,system
1466,GRN2026001466,1402,3,61,2026-01-16,received,,2026-01-16 08:00:00,system,2026-01-16 08:00:00,system
1467,GRN2026001467,1403,6,19,2026-06-28,received,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
1468,GRN2026001468,1403,6,,2026-07-03,received,,2026-07-03 08:00:00,system,2026-07-03 08:00:00,system
1469,GRN2026001469,1404,2,41,2026-01-30,received,,2026-01-30 08:00:00,system,2026-01-30 08:00:00,system
1470,GRN2026001470,1406,4,33,2026-03-03,received,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
1471,GRN2026001471,1408,7,32,2026-04-23,received,,2026-04-23 08:00:00,system,2026-04-23 08:00:00,system
1472,GRN2026001472,1408,7,,2026-04-28,received,,2026-04-28 08:00:00,system,2026-04-28 08:00:00,system
1473,GRN2026001473,1409,3,,2026-01-27,received,,2026-01-27 08:00:00,system,2026-01-27 08:00:00,system
1474,GRN2026001474,1410,2,66,2026-01-28,received,,2026-01-28 08:00:00,system,2026-01-28 08:00:00,system
1475,GRN2026001475,1411,5,120,2026-05-24,received,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
1476,GRN2026001476,1412,7,,2026-03-25,received,,2026-03-25 08:00:00,system,2026-03-25 08:00:00,system
1477,GRN2026001477,1412,7,,2026-03-29,received,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
1478,GRN2026001478,1414,5,125,2026-06-03,received,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1479,GRN2026001479,1414,5,61,2026-06-07,received,,2026-06-07 08:00:00,system,2026-06-07 08:00:00,system
1480,GRN2026001480,1415,4,56,2026-01-24,received,,2026-01-24 08:00:00,system,2026-01-24 08:00:00,system
