goods_receipt_item_id,goods_receipt_id,purchase_order_item_id,line_number,product_id,batch_code,receipt_uom_id,received_pac_quantity,accepted_pac_quantity,rejected_pac_quantity,received_base_quantity,accepted_base_quantity,rejected_base_quantity,notes,created_date,created_by,updated_date,updated_by
1339,289,1332,5,318,B26-P0318-001339,1,1.0,0.0,1.0,1000.0,0.0,1000.0,,2026-06-07 08:00:00,system,2026-06-07 08:00:00,system
1340,290,1333,1,606,B26-P0606-001340,1,2.0,2.0,0.0,4000.0,4000.0,0.0,,2026-06-07 08:00:00,system,2026-06-07 08:00:00,system
1341,290,1334,2,627,B26-P0627-001341,6,9.0,9.0,0.0,270.0,270.0,0.0,,2026-06-07 08:00:00,system,2026-06-07 08:00:00,system
1342,290,1335,3,259,B26-P0259-001342,6,21.0,21.0,0.0,63.0,63.0,0.0,,2026-06-07 08:00:00,system,2026-06-07 08:00:00,system
1343,291,1336,1,718,B26-P0718-001343,1,2.0,2.0,0.0,1000.0,1000.0,0.0,,2026-07-11 08:00:00,system,2026-07-11 08:00:00,system
1344,291,1337,2,1071,B26-P1071-001344,6,6.0,5.0,1.0,108.0,90.0,18.0,,2026-07-11 08:00:00,system,2026-07-11 08:00:00,system
1345,292,1338,1,1069,B26-P1069-001345,6,8.0,8.0,0.0,40.0,40.0,0.0,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
1346,292,1339,2,127,B26-P0127-001346,6,6.0,5.0,1.0,4.8,4.0,0.8,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
1347,292,1340,3,718,B26-P0718-001347,1,6.0,6.0,0.0,3000.0,3000.0,0.0,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
1348,292,1341,4,1160,B26-P1160-001348,6,15.0,14.0,1.0,150.0,140.0,10.0,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
1349,292,1342,5,1473,B26-P1473-001349,6,24.0,23.0,1.0,720.0,690.0,30.0,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
1350,292,1343,6,361,B26-P0361-001350,6,1.0,1.0,0.0,30.0,30.0,0.0,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
1351,292,1345,7,399,B26-P0399-001351,6,5.0,5.0,0.0,150.0,150.0,0.0,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
1352,292,1347,8,1494,B26-P1494-001352,6,3.0,3.0,0.0,60.0,60.0,0.0,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
1353,292,1348,9,662,B26-P0662-001353,6,12.0,12.0,0.0,180.0,180.0,0.0,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
1354,292,1349,10,825,B26-P0825-001354,6,17.0,17.0,0.0,340.0,340.0,0.0,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
1355,292,1350,11,284,B26-P0284-001355,6,1.0,0.0,1.0,210.0,0.0,210.0,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
1356,292,1351,12,754,B26-P0754-001356,6,1.0,1.0,0.0,180.0,180.0,0.0,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
1357,292,1352,13,1221,B26-P1221-001357,6,31.0,31.0,0.0,31.0,31.0,0.0,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
1358,293,1338,1,1069,B26-P1069-001358,6,52.0,52.0,0.0,260.0,260.0,0.0,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1359,293,1339,2,127,B26-P0127-001359,6,36.0,36.0,0.0,28.8,28.8,0.0,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1360,293,1341,3,1160,B26-P1160-001360,6,10.0,10.0,0.0,100.0,100.0,0.0,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1361,293,1342,4,1473,B26-P1473-001361,6,4.0,4.0,0.0,120.0,120.0,0.0,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1362,293,1343,5,361,B26-P0361-001362,6,11.0,11.0,0.0,330.0,330.0,0.0,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1363,293,1344,6,1064,B26-P1064-001363,6,2.0,2.0,0.0,360.0,360.0,0.0,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1364,293,1345,7,399,B26-P0399-001364,6,10.0,9.0,1.0,300.0,270.0,30.0,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1365,293,1346,8,58,B26-P0058-001365,1,2.0,2.0,0.0,2000.0,2000.0,0.0,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1366,293,1347,9,1494,B26-P1494-001366,6,25.0,25.0,0.0,500.0,500.0,0.0,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1367,293,1348,10,662,B26-P0662-001367,6,16.0,16.0,0.0,240.0,240.0,0.0,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1368,293,1349,11,825,B26-P0825-001368,6,1.0,0.0,1.0,20.0,0.0,20.0,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1369,293,1350,12,284,B26-P0284-001369,6,2.0,2.0,0.0,420.0,420.0,0.0,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1370,293,1351,13,754,B26-P0754-001370,6,1.0,1.0,0.0,180.0,180.0,0.0,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1371,293,1352,14,1221,B26-P1221-001371,6,8.0,8.0,0.0,8.0,8.0,0.0,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1372,294,1353,1,749,B26-P0749-001372,6,26.0,26.0,0.0,78.0,78.0,0.0,,2026-04-17 08:00:00,system,2026-04-17 08:00:00,system
1373,295,1354,1,615,B26-P0615-001373,6,3.0,3.0,0.0,165.0,165.0,0.0,,2026-05-09 08:00:00,system,2026-05-09 08:00:00,system
1374,296,1358,1,1193,B26-P1193-001374,6,44.0,44.0,0.0,44.0,44.0,0.0,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
1375,297,1359,1,600,B26-P0600-001375,6,2.0,1.0,1.0,100.0,50.0,50.0,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
1376,297,1360,2,521,B26-P0521-001376,6,20.0,20.0,0.0,60.0,60.0,0.0,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
1377,297,1362,3,817,B26-P0817-001377,6,4.0,4.0,0.0,840.0,840.0,0.0,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
1378,297,1363,4,631,B26-P0631-001378,6,40.0,40.0,0.0,120.0,120.0,0.0,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
1379,297,1364,5,1157,B26-P1157-001379,6,14.0,14.0,0.0,14.0,14.0,0.0,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
1380,297,1365,6,894,B26-P0894-001380,6,3.0,3.0,0.0,15.0,15.0,0.0,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
1381,298,1359,1,600,B26-P0600-001381,6,6.0,6.0,0.0,300.0,300.0,0.0,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
1382,298,1360,2,521,B26-P0521-001382,6,2.0,1.0,1.0,6.0,3.0,3.0,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
1383,298,1361,3,302,B26-P0302-001383,6,4.0,4.0,0.0,840.0,840.0,0.0,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
1384,298,1364,4,1157,B26-P1157-001384,6,22.0,22.0,0.0,22.0,22.0,0.0,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
1385,298,1365,5,894,B26-P0894-001385,6,15.0,15.0,0.0,75.0,75.0,0.0,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
1386,299,1366,1,1474,B26-P1474-001386,6,8.0,8.0,0.0,400.0,400.0,0.0,,2026-03-18 08:00:00,system,2026-03-18 08:00:00,system
1387,299,1367,2,273,B26-P0273-001387,6,26.0,26.0,0.0,31.2,31.2,0.0,,2026-03-18 08:00:00,system,2026-03-18 08:00:00,system
1388,299,1368,3,200,B26-P0200-001388,6,8.0,8.0,0.0,1440.0,1440.0,0.0,,2026-03-18 08:00:00,system,2026-03-18 08:00:00,system
1389,300,1369,1,107,B26-P0107-001389,6,4.0,4.0,0.0,200.0,200.0,0.0,,2026-05-26 08:00:00,system,2026-05-26 08:00:00,system
1390,300,1370,2,569,B26-P0569-001390,6,5.0,5.0,0.0,125.0,125.0,0.0,,2026-05-26 08:00:00,system,2026-05-26 08:00:00,system
1391,300,1373,3,193,B26-P0193-001391,6,12.0,12.0,0.0,36.0,36.0,0.0,,2026-05-26 08:00:00,system,2026-05-26 08:00:00,system
1392,301,1369,1,107,B26-P0107-001392,6,11.0,11.0,0.0,550.0,550.0,0.0,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
1393,301,1370,2,569,B26-P0569-001393,6,19.0,19.0,0.0,475.0,475.0,0.0,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
1394,301,1371,3,845,B26-P0845-001394,6,1.0,1.0,0.0,210.0,210.0,0.0,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
1395,301,1372,4,1008,B26-P1008-001395,6,2.0,2.0,0.0,360.0,360.0,0.0,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
1396,301,1373,5,193,B26-P0193-001396,6,1.0,1.0,0.0,3.0,3.0,0.0,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
1397,302,1375,1,1321,B26-P1321-001397,6,2.0,2.0,0.0,110.0,110.0,0.0,,2026-06-18 08:00:00,system,2026-06-18 08:00:00,system
1398,302,1376,2,277,B26-P0277-001398,6,14.0,14.0,0.0,210.0,210.0,0.0,,2026-06-18 08:00:00,system,2026-06-18 08:00:00,system
1399,302,1377,3,785,B26-P0785-001399,1,2.0,2.0,0.0,2000.0,2000.0,0.0,,2026-06-18 08:00:00,system,2026-06-18 08:00:00,system
1400,302,1378,4,1189,B26-P1189-001400,6,12.0,12.0,0.0,240.0,240.0,0.0,,2026-06-18 08:00:00,system,2026-06-18 08:00:00,system
1401,303,1379,1,541,B26-P0541-001401,6,30.0,30.0,0.0,900.0,900.0,0.0,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
1402,303,1380,2,258,B26-P0258-001402,6,52.0,52.0,0.0,62.4,62.4,0.0,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
1403,303,1381,3,178,B26-P0178-001403,6,40.0,40.0,0.0,120.0,120.0,0.0,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
1404,304,1382,1,447,B26-P0447-001404,6,30.0,30.0,0.0,150.0,150.0,0.0,,2026-03-19 08:00:00,system,2026-03-19 08:00:00,system
1405,304,1383,2,1140,B26-P1140-001405,6,8.0,8.0,0.0,144.0,144.0,0.0,,2026-03-19 08:00:00,system,2026-03-19 08:00:00,system
1406,304,1384,3,203,B26-P0203-001406,6,10.0,10.0,0.0,8.0,8.0,0.0,,2026-03-19 08:00:00,system,2026-03-19 08:00:00,system
1407,305,1385,1,1475,B26-P1475-001407,6,4.0,4.0,0.0,220.0,220.0,0.0,,2026-05-22 08:00:00,system,2026-05-22 08:00:00,system
1408,305,1386,2,1214,B26-P1214-001408,6,50.0,50.0,0.0,150.0,150.0,0.0,,2026-05-22 08:00:00,system,2026-05-22 08:00:00,system
1409,305,1387,3,500,B26-P0500-001409,6,35.0,35.0,0.0,1050.0,1050.0,0.0,,2026-05-22 08:00:00,system,2026-05-22 08:00:00,system
1410,306,1388,1,165,B26-P0165-001410,6,12.0,12.0,0.0,120.0,120.0,0.0,,2026-02-03 08:00:00,system,2026-02-03 08:00:00,system
1411,306,1389,2,518,B26-P0518-001411,1,2.0,1.0,1.0,1000.0,500.0,500.0,,2026-02-03 08:00:00,system,2026-02-03 08:00:00,system
1412,307,1390,1,181,B26-P0181-001412,6,39.0,39.0,0.0,585.0,585.0,0.0,,2026-04-24 08:00:00,system,2026-04-24 08:00:00,system
1413,307,1391,2,608,B26-P0608-001413,6,30.0,30.0,0.0,150.0,150.0,0.0,,2026-04-24 08:00:00,system,2026-04-24 08:00:00,system
1414,307,1392,3,179,B26-P0179-001414,6,25.0,25.0,0.0,125.0,125.0,0.0,,2026-04-24 08:00:00,system,2026-04-24 08:00:00,system
1415,308,1390,1,181,B26-P0181-001415,6,1.0,1.0,0.0,15.0,15.0,0.0,,2026-04-26 08:00:00,system,2026-04-26 08:00:00,system
1416,308,1391,2,608,B26-P0608-001416,6,2.0,2.0,0.0,10.0,10.0,0.0,,2026-04-26 08:00:00,system,2026-04-26 08:00:00,system
1417,308,1392,3,179,B26-P0179-001417,6,7.0,7.0,0.0,35.0,35.0,0.0,,2026-04-26 08:00:00,system,2026-04-26 08:00:00,system
1418,308,1393,4,1073,B26-P1073-001418,6,3.0,3.0,0.0,540.0,540.0,0.0,,2026-04-26 08:00:00,system,2026-04-26 08:00:00,system
1419,309,1394,1,68,B26-P0068-001419,6,6.0,6.0,0.0,180.0,180.0,0.0,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
1420,309,1395,2,1283,B26-P1283-001420,1,2.0,2.0,0.0,2000.0,2000.0,0.0,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
1421,309,1396,3,1039,B26-P1039-001421,6,22.0,22.0,0.0,22.0,22.0,0.0,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
1422,309,1397,4,153,B26-P0153-001422,6,6.0,6.0,0.0,150.0,150.0,0.0,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
1423,309,1398,5,645,B26-P0645-001423,6,33.0,33.0,0.0,99.0,99.0,0.0,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
1424,309,1399,6,974,B26-P0974-001424,6,39.0,38.0,1.0,39.0,38.0,1.0,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
1425,310,1400,1,18,B26-P0018-001425,6,1.0,1.0,0.0,5.0,5.0,0.0,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
1426,310,1401,2,927,B26-P0927-001426,6,10.0,10.0,0.0,300.0,300.0,0.0,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
1427,310,1402,3,1205,B26-P1205-001427,6,62.0,62.0,0.0,62.0,62.0,0.0,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
1428,310,1403,4,1130,B26-P1130-001428,6,1.0,1.0,0.0,10.0,10.0,0.0,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
1429,310,1404,5,831,B26-P0831-001429,6,4.0,4.0,0.0,840.0,840.0,0.0,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
1430,310,1405,6,1476,B26-P1476-001430,6,45.0,45.0,0.0,135.0,135.0,0.0,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
1431,310,1406,7,896,B26-P0896-001431,6,18.0,18.0,0.0,270.0,270.0,0.0,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
1432,310,1407,8,1132,B26-P1132-001432,6,1.0,1.0,0.0,50.0,50.0,0.0,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
1433,310,1408,9,210,B26-P0210-001433,6,18.0,18.0,0.0,360.0,360.0,0.0,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
1434,310,1409,10,902,B26-P0902-001434,6,5.0,5.0,0.0,900.0,900.0,0.0,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
1435,310,1410,11,1263,B26-P1263-001435,6,5.0,5.0,0.0,100.0,100.0,0.0,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
1436,310,1412,12,278,B26-P0278-001436,6,2.0,2.0,0.0,40.0,40.0,0.0,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
1437,310,1413,13,858,B26-P0858-001437,6,3.0,2.0,1.0,165.0,110.0,55.0,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
1438,311,1400,1,18,B26-P0018-001438,6,13.0,13.0,0.0,65.0,65.0,0.0,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1439,311,1401,2,927,B26-P0927-001439,6,18.0,18.0,0.0,540.0,540.0,0.0,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1440,311,1402,3,1205,B26-P1205-001440,6,3.0,3.0,0.0,3.0,3.0,0.0,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1441,311,1403,4,1130,B26-P1130-001441,6,3.0,3.0,0.0,30.0,30.0,0.0,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1442,311,1405,5,1476,B26-P1476-001442,6,3.0,3.0,0.0,9.0,9.0,0.0,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1443,311,1407,6,1132,B26-P1132-001443,6,3.0,3.0,0.0,150.0,150.0,0.0,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1444,311,1409,7,902,B26-P0902-001444,6,3.0,3.0,0.0,540.0,540.0,0.0,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1445,311,1410,8,1263,B26-P1263-001445,6,1.0,1.0,0.0,20.0,20.0,0.0,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1446,311,1411,9,1288,B26-P1288-001446,6,2.0,1.0,1.0,110.0,55.0,55.0,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1447,311,1412,10,278,B26-P0278-001447,6,10.0,10.0,0.0,200.0,200.0,0.0,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1448,311,1413,11,858,B26-P0858-001448,6,1.0,1.0,0.0,55.0,55.0,0.0,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1449,312,1414,1,1158,B26-P1158-001449,6,44.0,44.0,0.0,132.0,132.0,0.0,,2026-05-23 08:00:00,system,2026-05-23 08:00:00,system
1450,313,1424,1,453,B26-P0453-001450,6,8.0,8.0,0.0,400.0,400.0,0.0,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
1451,313,1425,2,838,B26-P0838-001451,6,18.0,18.0,0.0,270.0,270.0,0.0,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
1452,313,1426,3,195,B26-P0195-001452,6,21.0,21.0,0.0,210.0,210.0,0.0,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
1453,313,1427,4,1081,B26-P1081-001453,6,4.0,4.0,0.0,200.0,200.0,0.0,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
1454,313,1428,5,272,B26-P0272-001454,6,65.0,65.0,0.0,65.0,65.0,0.0,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
1455,313,1429,6,109,B26-P0109-001455,6,2.0,2.0,0.0,360.0,360.0,0.0,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
1456,313,1430,7,1201,B26-P1201-001456,6,6.0,5.0,1.0,120.0,100.0,20.0,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
1457,313,1431,8,78,B26-P0078-001457,6,8.0,8.0,0.0,440.0,440.0,0.0,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
1458,313,1432,9,443,B26-P0443-001458,6,70.0,70.0,0.0,56.0,56.0,0.0,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
1459,314,1433,1,211,B26-P0211-001459,6,24.0,24.0,0.0,600.0,600.0,0.0,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
1460,314,1435,2,883,B26-P0883-001460,6,16.0,16.0,0.0,400.0,400.0,0.0,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
1461,314,1436,3,19,B26-P0019-001461,6,6.0,6.0,0.0,60.0,60.0,0.0,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
1462,314,1438,4,67,B26-P0067-001462,6,2.0,2.0,0.0,50.0,50.0,0.0,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
1463,314,1439,5,515,B26-P0515-001463,6,2.0,2.0,0.0,110.0,110.0,0.0,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
1464,314,1440,6,97,B26-P0097-001464,6,1.0,1.0,0.0,0.8,0.8,0.0,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
1465,314,1441,7,1396,B26-P1396-001465,6,10.0,10.0,0.0,150.0,150.0,0.0,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
1466,314,1442,8,1373,B26-P1373-001466,6,4.0,4.0,0.0,220.0,220.0,0.0,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
1467,314,1443,9,870,B26-P0870-001467,6,21.0,20.0,1.0,630.0,600.0,30.0,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
1468,314,1444,10,134,B26-P0134-001468,6,6.0,6.0,0.0,120.0,120.0,0.0,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
1469,314,1445,11,1409,B26-P1409-001469,6,15.0,15.0,0.0,150.0,150.0,0.0,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
1470,315,1433,1,211,B26-P0211-001470,6,16.0,16.0,0.0,400.0,400.0,0.0,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
1471,315,1434,2,10,B26-P0010-001471,6,6.0,6.0,0.0,330.0,330.0,0.0,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
1472,315,1435,3,883,B26-P0883-001472,6,2.0,2.0,0.0,50.0,50.0,0.0,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
1473,315,1436,4,19,B26-P0019-001473,6,8.0,8.0,0.0,80.0,80.0,0.0,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
1474,315,1437,5,176,B26-P0176-001474,6,48.0,48.0,0.0,48.0,48.0,0.0,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
1475,315,1438,6,67,B26-P0067-001475,6,14.0,14.0,0.0,350.0,350.0,0.0,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
1476,315,1439,7,515,B26-P0515-001476,6,8.0,8.0,0.0,440.0,440.0,0.0,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
1477,315,1440,8,97,B26-P0097-001477,6,13.0,13.0,0.0,10.4,10.4,0.0,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
1478,315,1441,9,1396,B26-P1396-001478,6,4.0,4.0,0.0,60.0,60.0,0.0,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
1479,315,1442,10,1373,B26-P1373-001479,6,8.0,8.0,0.0,440.0,440.0,0.0,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
1480,315,1444,11,134,B26-P0134-001480,6,24.0,24.0,0.0,480.0,480.0,0.0,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
1481,315,1445,12,1409,B26-P1409-001481,6,3.0,3.0,0.0,30.0,30.0,0.0,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
1482,316,1446,1,303,B26-P0303-001482,1,1.0,1.0,0.0,1000.0,1000.0,0.0,,2026-02-23 08:00:00,system,2026-02-23 08:00:00,system
1483,316,1447,2,1437,B26-P1437-001483,6,2.0,2.0,0.0,100.0,100.0,0.0,,2026-02-23 08:00:00,system,2026-02-23 08:00:00,system
1484,316,1448,3,1473,B26-P1473-001484,6,15.0,15.0,0.0,450.0,450.0,0.0,,2026-02-23 08:00:00,system,2026-02-23 08:00:00,system
1485,316,1449,4,160,B26-P0160-001485,6,8.0,8.0,0.0,6.4,6.4,0.0,,2026-02-23 08:00:00,system,2026-02-23 08:00:00,system
1486,317,1448,1,1473,B26-P1473-001486,6,20.0,20.0,0.0,600.0,600.0,0.0,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
1487,317,1449,2,160,B26-P0160-001487,6,4.0,4.0,0.0,3.2,3.2,0.0,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
1488,318,1459,1,273,B26-P0273-001488,6,65.0,65.0,0.0,78.0,78.0,0.0,,2026-04-16 08:00:00,system,2026-04-16 08:00:00,system
1489,318,1460,2,1372,B26-P1372-001489,6,10.0,10.0,0.0,500.0,500.0,0.0,,2026-04-16 08:00:00,system,2026-04-16 08:00:00,system
1490,318,1461,3,59,B26-P0059-001490,6,42.0,42.0,0.0,33.6,33.6,0.0,,2026-04-16 08:00:00,system,2026-04-16 08:00:00,system
1491,318,1462,4,1266,B26-P1266-001491,1,2.0,2.0,0.0,2000.0,2000.0,0.0,,2026-04-16 08:00:00,system,2026-04-16 08:00:00,system
1492,319,1468,1,378,B26-P0378-001492,6,6.0,5.0,1.0,330.0,275.0,55.0,,2026-03-30 08:00:00,system,2026-03-30 08:00:00,system
1493,320,1480,1,356,B26-P0356-001493,6,4.0,4.0,0.0,20.0,20.0,0.0,,2026-01-29 08:00:00,system,2026-01-29 08:00:00,system
1494,320,1482,2,461,B26-P0461-001494,6,45.0,44.0,1.0,135.0,132.0,3.0,,2026-01-29 08:00:00,system,2026-01-29 08:00:00,system
1495,320,1483,3,1149,B26-P1149-001495,6,34.0,34.0,0.0,34.0,34.0,0.0,,2026-01-29 08:00:00,system,2026-01-29 08:00:00,system
1496,320,1484,4,1449,B26-P1449-001496,6,16.0,16.0,0.0,400.0,400.0,0.0,,2026-01-29 08:00:00,system,2026-01-29 08:00:00,system
1497,320,1485,5,135,B26-P0135-001497,6,15.0,15.0,0.0,375.0,375.0,0.0,,2026-01-29 08:00:00,system,2026-01-29 08:00:00,system
1498,320,1486,6,21,B26-P0021-001498,6,10.0,10.0,0.0,200.0,200.0,0.0,,2026-01-29 08:00:00,system,2026-01-29 08:00:00,system
1499,320,1487,7,503,B26-P0503-001499,6,5.0,5.0,0.0,1050.0,1050.0,0.0,,2026-01-29 08:00:00,system,2026-01-29 08:00:00,system
1500,320,1488,8,214,B26-P0214-001500,6,4.0,3.0,1.0,220.0,165.0,55.0,,2026-01-29 08:00:00,system,2026-01-29 08:00:00,system
1501,320,1489,9,1454,B26-P1454-001501,6,16.0,15.0,1.0,80.0,75.0,5.0,,2026-01-29 08:00:00,system,2026-01-29 08:00:00,system
1502,320,1490,10,1127,B26-P1127-001502,6,39.0,39.0,0.0,39.0,39.0,0.0,,2026-01-29 08:00:00,system,2026-01-29 08:00:00,system
1503,321,1480,1,356,B26-P0356-001503,6,3.0,3.0,0.0,15.0,15.0,0.0,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1504,321,1481,2,1204,B26-P1204-001504,1,8.0,8.0,0.0,8000.0,8000.0,0.0,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1505,321,1482,3,461,B26-P0461-001505,6,15.0,15.0,0.0,45.0,45.0,0.0,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1506,321,1483,4,1149,B26-P1149-001506,6,22.0,22.0,0.0,22.0,22.0,0.0,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1507,321,1485,5,135,B26-P0135-001507,6,20.0,20.0,0.0,500.0,500.0,0.0,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1508,321,1486,6,21,B26-P0021-001508,6,18.0,18.0,0.0,360.0,360.0,0.0,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1509,321,1488,7,214,B26-P0214-001509,6,8.0,8.0,0.0,440.0,440.0,0.0,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1510,321,1489,8,1454,B26-P1454-001510,6,8.0,8.0,0.0,40.0,40.0,0.0,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1511,321,1490,9,1127,B26-P1127-001511,6,41.0,41.0,0.0,41.0,41.0,0.0,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
1512,322,1504,1,1309,B26-P1309-001512,6,14.0,14.0,0.0,70.0,70.0,0.0,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
